Number of individuals;String cleaning time
12435;1.2350999895716086e-05
12436;1.2096003047190607e-05
12437;1.2533997505670413e-05
12438;1.2172000424470752e-05
12439;1.1132997315144166e-05
12440;1.13139976747334e-05
12441;1.1062998964916915e-05
12442;1.2199001503176987e-05
12443;1.1690000974340364e-05
12444;1.1713000276358798e-05
12445;1.2189000699436292e-05
12446;1.2049000361002982e-05
12447;1.1541000276338309e-05
12448;1.1713000276358798e-05
12449;1.240900019183755e-05
12450;1.150499883806333e-05
12451;1.1883003026014194e-05
12452;2.214199776062742e-05
12453;1.455999881727621e-05
12454;1.2599997717188671e-05
12455;1.1916999937966466e-05
12456;1.3037999451626092e-05
12457;1.2863998563261703e-05
12458;1.1716001608874649e-05
12459;1.1602001904975623e-05
12460;1.2439999409252778e-05
12461;1.2328000593697652e-05
12462;1.2609001714736223e-05
12463;2.0350002159830183e-05
12464;1.5079000149853528e-05
12465;1.3680997653864324e-05
12466;1.2142998457420617e-05
12467;1.2926000636070967e-05
12468;1.2116997822886333e-05
12469;1.2156997399870306e-05
12470;1.2250002328073606e-05
12471;1.1898999218828976e-05
12472;1.2148000678280368e-05
12473;1.2753000191878527e-05
12474;1.1198000720469281e-05
12475;1.2612999853445217e-05
12476;1.178499951492995e-05
12477;1.133199839387089e-05
12478;1.0890998964896426e-05
12479;1.0365998605266213e-05
12480;9.962001058738679e-06
12481;9.7760021162685e-06
12482;1.117699866881594e-05
12483;1.1036001524189487e-05
12484;1.0837997251655906e-05
12485;1.0436000593472272e-05
12486;1.0977000783896074e-05
12487;9.988998499466106e-06
12488;1.0173000191571191e-05
12489;1.0116000339621678e-05
12490;9.850999049376696e-06
12491;1.0902000212809071e-05
12492;1.0734001989476383e-05
12493;1.0449999535921961e-05
12494;1.0507999832043424e-05
12495;1.0009000106947497e-05
12496;1.0423998901387677e-05
12497;1.0753999958978966e-05
12498;1.0545001714490354e-05
12499;1.1236999853281304e-05
12500;1.0887997632380575e-05
12501;1.0791001841425896e-05
12502;1.0547999409027398e-05
12503;1.0846000805031508e-05
12504;1.079499998013489e-05
12505;1.0980998922605067e-05
12506;1.1307998647680506e-05
12507;1.048400008585304e-05
12508;1.0334999387850985e-05
12509;9.846997272688895e-06
12510;1.0458003089297563e-05
12511;1.095700281439349e-05
12512;1.010400228551589e-05
12513;1.0117000783793628e-05
12514;1.0350999218644574e-05
12515;1.0869000107049942e-05
12516;1.0443000064697117e-05
12517;9.976000001188368e-06
12518;1.032699947245419e-05
12519;1.109200093196705e-05
12520;9.94900256046094e-06
12521;9.89199907053262e-06
12522;1.0434996511321515e-05
12523;9.905001206789166e-06
12524;1.0271000064676628e-05
12525;1.064000025507994e-05
12526;1.0283998562954366e-05
12527;9.974999557016417e-06
12528;1.1496002116473392e-05
12529;9.63200000114739e-06
12530;9.833998774411157e-06
12531;1.0089999705087394e-05
12532;1.749399962136522e-05
12533;1.1789998097810894e-05
12534;1.074199826689437e-05
12535;1.0985997505486012e-05
12536;9.816001693252474e-06
12537;9.195999155053869e-06
12538;9.761999535840005e-06
12539;9.412000508746132e-06
12540;9.12499672267586e-06
12541;1.0233998182229698e-05
12542;9.850999049376696e-06
12543;9.775998478289694e-06
12544;9.009996574604884e-06
12545;9.120998583966866e-06
12546;1.7837999621406198e-05
12547;1.2209999113110825e-05
12548;1.0520998330321163e-05
12549;9.726998541736975e-06
12550;9.684001270215958e-06
12551;9.281000529881567e-06
12552;9.456001862417907e-06
12553;9.839000995270908e-06
12554;9.905998012982309e-06
12555;9.627001418266445e-06
12556;9.18500154512003e-06
12557;9.747000149218366e-06
12558;9.670999133959413e-06
12559;8.893999620340765e-06
12560;9.551000403007492e-06
12561;9.208000847138464e-06
12562;9.748000593390316e-06
12563;9.248000424122438e-06
12564;9.055002010427415e-06
12565;8.891001925803721e-06
12566;1.0010000551119447e-05
12567;9.249000868294388e-06
12568;9.626000974094495e-06
12569;9.274997864849865e-06
12570;9.819999831961468e-06
12571;9.225997928297147e-06
12572;9.33900082600303e-06
12573;9.149000106845051e-06
12574;8.877999789547175e-06
12575;9.629999112803489e-06
12576;9.545001375954598e-06
12577;9.457002306589857e-06
12578;9.766998118720949e-06
12579;8.688999514561146e-06
12580;9.565999789629132e-06
12581;9.273000614484772e-06
12582;9.12499672267586e-06
12583;9.289000445278361e-06
12584;9.352999768452719e-06
12585;9.257000783691183e-06
12586;9.327999578090385e-06
12587;9.128001693170518e-06
12588;9.530001989332959e-06
12589;9.293002221966162e-06
12590;9.134000720223412e-06
12591;9.142000635620207e-06
12592;9.259998478228226e-06
12593;9.21800165087916e-06
12594;9.457002306589857e-06
12595;9.855000826064497e-06
12596;9.013001545099542e-06
12597;9.613002475816756e-06
12598;9.733001206768677e-06
12599;9.030001820065081e-06
12600;9.682000381872058e-06
12601;9.572999260853976e-06
12602;9.645998943597078e-06
12603;9.118997695622966e-06
12604;9.670999133959413e-06
12605;9.735002095112577e-06
12606;9.827999747358263e-06
12607;8.917999366531149e-06
12608;9.63099955697544e-06
12609;9.06500281416811e-06
12610;9.665000106906518e-06
12611;8.811999578028917e-06
12612;8.982999133877456e-06
12613;9.315997886005789e-06
12614;9.310002496931702e-06
12615;8.597999112680554e-06
12616;9.700001101009548e-06
12617;9.503000910626724e-06
12618;9.503997716819867e-06
12619;9.620001947041601e-06
12620;9.534996934235096e-06
12621;9.793999197427183e-06
12622;9.59699900704436e-06
12623;9.651997970649973e-06
12624;9.539002348901704e-06
12625;9.998999303206801e-06
12626;1.1111998901469633e-05
12627;9.056999260792509e-06
12628;9.370000043418258e-06
12629;1.0062001820188016e-05
12630;9.920997399603948e-06
12631;9.7720003395807e-06
12632;9.04400076251477e-06
12633;9.110000974033028e-06
12634;9.73399801296182e-06
12635;9.535000572213903e-06
12636;8.995000825962052e-06
12637;9.536997822578996e-06
12638;9.73599890130572e-06
12639;9.136001608567312e-06
12640;9.990999387810007e-06
12641;9.291998139815405e-06
12642;9.549999958835542e-06
12643;9.747000149218366e-06
12644;8.994997187983245e-06
12645;9.307001164415851e-06
12646;9.87499879556708e-06
12647;8.987000910565257e-06
12648;9.05900014913641e-06
12649;9.51500260271132e-06
12650;9.825002052821219e-06
12651;9.466999472351745e-06
12652;8.913000783650205e-06
12653;9.802999556995928e-06
12654;1.8320999515708536e-05
12655;9.421000868314877e-06
12656;9.554998541716486e-06
12657;9.170998964691535e-06
12658;9.306000720243901e-06
12659;9.359999239677563e-06
12660;9.18300065677613e-06
12661;9.136001608567312e-06
12662;9.440002031624317e-06
12663;9.453997336095199e-06
12664;9.192001016344875e-06
12665;9.780000254977494e-06
12666;9.065999620361254e-06
12667;9.129998943535611e-06
12668;9.671999578131363e-06
12669;9.244999091606587e-06
12670;9.797000529943034e-06
12671;8.941999112721533e-06
12672;9.119001333601773e-06
12673;9.61299883783795e-06
12674;9.898998541757464e-06
12675;9.996001608669758e-06
12676;8.883002010406926e-06
12677;1.0026000381913036e-05
12678;9.514998964732513e-06
12679;9.640996722737327e-06
12680;9.30299938772805e-06
12681;9.14299744181335e-06
12682;9.43999839364551e-06
12683;9.350002073915675e-06
12684;8.972001523943618e-06
12685;9.563002095092088e-06
12686;9.900999430101365e-06
12687;9.676998161012307e-06
12688;9.824001608649269e-06
12689;9.32100010686554e-06
12690;9.684998076409101e-06
12691;9.444000170333311e-06
12692;8.73200042406097e-06
12693;8.80200241226703e-06
12694;9.346000297227874e-06
12695;9.778999810805544e-06
12696;9.161001798929647e-06
12697;9.547002264298499e-06
12698;9.452000085730106e-06
12699;8.98899816093035e-06
12700;9.635998139856383e-06
12701;9.096998837776482e-06
12702;9.373001375934109e-06
12703;9.51200127019547e-06
12704;9.401999705005437e-06
12705;9.367002348881215e-06
12706;9.436000254936516e-06
12707;9.352999768452719e-06
12708;9.231000149156898e-06
12709;9.447998309042305e-06
12710;9.505998605163768e-06
12711;9.509996743872762e-06
12712;9.464001777814701e-06
12713;9.080999006982893e-06
12714;9.088998922379687e-06
12715;9.431998478248715e-06
12716;9.373001375934109e-06
12717;9.326999133918434e-06
12718;9.334999049315229e-06
12719;9.225997928297147e-06
12720;8.931001502787694e-06
12721;5.6955999752972275e-05
12722;1.673500082688406e-05
12723;1.4802000805502757e-05
12724;1.467999754822813e-05
12725;1.381599940941669e-05
12726;1.3498000043909997e-05
12727;1.296499976888299e-05
12728;1.385300129186362e-05
12729;1.3668999599758536e-05
12730;1.4100001862971112e-05
12731;1.41119999170769e-05
12732;1.424899892299436e-05
12733;1.387000156682916e-05
12734;1.412599885952659e-05
12735;1.4152999938232824e-05
12736;1.3827997463522479e-05
12737;1.4051998732611537e-05
12738;1.3918001059209928e-05
12739;1.3495999155566096e-05
12740;1.4159002603264526e-05
12741;1.4284996723290533e-05
12742;1.3962002412881702e-05
12743;1.4356999599840492e-05
12744;1.4491000911220908e-05
12745;1.4337001630337909e-05
12746;1.3403998309513554e-05
12747;1.3523000234272331e-05
12748;1.4115001249592751e-05
12749;1.3262997526908293e-05
12750;1.3340999430511147e-05
12751;1.3369997759582475e-05
12752;1.3348002539714798e-05
12753;1.3195000065024942e-05
12754;1.3296998076839373e-05
12755;1.3881002814741805e-05
12756;1.3590000889962539e-05
12757;1.3370001397561282e-05
12758;1.3967000995762646e-05
12759;1.3683002180187032e-05
12760;1.3766002666670829e-05
12761;1.4500001270789653e-05
12762;1.3409000530373305e-05
12763;2.2624997654929757e-05
12764;1.2644999515032396e-05
12765;1.3200002285884693e-05
12766;1.1292999261058867e-05
12767;1.1805997928604484e-05
12768;1.174699718831107e-05
12769;1.2764998245984316e-05
12770;1.1535998055478558e-05
12771;1.2208998668938875e-05
12772;1.223700019181706e-05
12773;1.1642001481959596e-05
12774;1.1174000974278897e-05
12775;1.0930998541880399e-05
12776;1.1968000762863085e-05
12777;1.1644002370303497e-05
12778;1.22580022434704e-05
12779;1.2172000424470752e-05
12780;1.1313000868540257e-05
12781;1.1833002645289525e-05
12782;1.2222000805195421e-05
12783;1.1333002476021647e-05
12784;1.2331998732406646e-05
12785;1.1396998161217198e-05
12786;1.1475996871013194e-05
12787;1.1832999007310718e-05
12788;1.253300069947727e-05
12789;1.2090000382158905e-05
12790;1.4314999134512618e-05
12791;1.1440999514888972e-05
12792;1.218299803440459e-05
12793;1.2085001799277961e-05
12794;1.1723997886292636e-05
12795;1.1312000424368307e-05
12796;1.0913001460721716e-05
12797;1.150800017057918e-05
12798;1.1920001270482317e-05
12799;1.1185002222191542e-05
12800;1.2417000107234344e-05
12801;1.196100129163824e-05
12802;1.1297997843939811e-05
12803;1.1913001799257472e-05
12804;1.2085001799277961e-05
12805;1.3082000805297866e-05
12806;1.1987998732365668e-05
12807;1.1129999620607123e-05
12808;1.2175001756986603e-05
12809;1.1965999874519184e-05
12810;1.196200173581019e-05
12811;1.1193002137588337e-05
12812;1.2270000297576189e-05
12813;1.1358999472577125e-05
12814;1.2040000001434237e-05
12815;1.1735999578377232e-05
12816;1.164900095318444e-05
12817;1.2271997547941282e-05
12818;1.2177002645330504e-05
12819;1.1346000974299386e-05
12820;1.1197997082490474e-05
12821;1.149099989561364e-05
12822;1.1414998880354688e-05
12823;1.2247000995557755e-05
12824;1.1887001164723188e-05
12825;1.2263000826351345e-05
12826;1.1244999768678099e-05
12827;1.1238000297453254e-05
12828;1.1954001820413396e-05
12829;1.1954998626606539e-05
12830;1.1983000149484724e-05
12831;1.1779000487877056e-05
12832;1.1079999239882454e-05
12833;1.2000000424450263e-05
12834;1.196200173581019e-05
12835;1.1889002053067088e-05
12836;1.1537998943822458e-05
12837;1.2004999007331207e-05
12838;1.2126001820433885e-05
12839;1.2045002222293988e-05
12840;1.1410000297473744e-05
12841;1.1756001185858622e-05
12842;1.1241998436162248e-05
12843;1.225500091095455e-05
12844;1.225500091095455e-05
12845;1.1469001037767157e-05
12846;1.063899981090799e-05
12847;1.0613999620545655e-05
12848;1.0728002962423488e-05
12849;1.1056003131670877e-05
12850;1.0887000826187432e-05
12851;1.0040999768534675e-05
12852;1.1151998478453606e-05
12853;1.1418000212870538e-05
12854;1.0912001016549766e-05
12855;1.0692998330341652e-05
12856;1.0748000931926072e-05
12857;1.0863997886190191e-05
12858;1.0904997907346115e-05
12859;1.0929998097708449e-05
12860;1.097000131267123e-05
12861;1.007200262392871e-05
12862;1.115899794967845e-05
12863;1.0891999409068376e-05
12864;1.042999792844057e-05
12865;1.0124997061211616e-05
12866;1.0332998499507084e-05
12867;1.0213003406533971e-05
12868;1.735199839458801e-05
12869;1.2466000043787062e-05
12870;1.8706999981077388e-05
12871;1.3599998055724427e-05
12872;1.1721000191755593e-05
12873;1.1317999451421201e-05
12874;1.1715997970895842e-05
12875;1.398899985360913e-05
12876;1.1009000445483252e-05
12877;1.117599822464399e-05
12878;1.0890998964896426e-05
12879;1.1600001016631722e-05
12880;1.0497999028302729e-05
12881;1.1010997695848346e-05
12882;1.0533000022405759e-05
12883;1.0234001820208505e-05
12884;1.0036997991846874e-05
12885;1.1580999853322282e-05
12886;1.0060997738037258e-05
12887;1.1225001799175516e-05
12888;1.1059997632401064e-05
12889;9.998002497013658e-06
12890;1.0945001122308895e-05
12891;1.0400999599369243e-05
12892;9.985000360757113e-06
12893;9.258001227863133e-06
12894;9.780000254977494e-06
12895;9.73799978964962e-06
12896;8.936000085668638e-06
12897;9.518000297248363e-06
12898;9.652998414821923e-06
12899;9.7720003395807e-06
12900;9.850002243183553e-06
12901;9.784002031665295e-06
12902;9.449999197386205e-06
12903;9.539999155094847e-06
12904;9.00399754755199e-06
12905;8.998998964671046e-06
12906;9.863997547654435e-06
12907;9.966999641619623e-06
12908;9.80800177785568e-06
12909;9.847997716860846e-06
12910;9.371000487590209e-06
12911;8.86999987415038e-06
12912;9.380000847158954e-06
12913;9.628998668631539e-06
12914;9.108000085689127e-06
12915;9.525996574666351e-06
12916;9.494997357251123e-06
12917;9.232000593328848e-06
12918;9.096998837776482e-06
12919;9.784998837858438e-06
12920;9.759998647496104e-06
12921;9.545998182147741e-06
12922;9.677998605184257e-06
12923;9.273997420677915e-06
12924;9.474002581555396e-06
12925;8.825001714285463e-06
12926;8.839000656735152e-06
12927;9.183997462969273e-06
12928;9.015999239636585e-06
12929;1.0106999980052933e-05
12930;9.663999662734568e-06
12931;9.117000445257872e-06
12932;9.347000741399825e-06
12933;8.74800025485456e-06
12934;9.397997928317636e-06
12935;9.545998182147741e-06
12936;9.019997378345579e-06
12937;9.749997843755409e-06
12938;9.924999176291749e-06
12939;9.350002073915675e-06
12940;9.007002518046647e-06
12941;9.831997886067256e-06
12942;9.89099862636067e-06
12943;9.852999937720597e-06
12944;9.629999112803489e-06
12945;9.922001481754705e-06
12946;9.463001333642751e-06
12947;9.741997928358614e-06
12948;1.635500302654691e-05
12949;1.2003001756966114e-05
12950;1.065700053004548e-05
12951;1.0045001545222476e-05
12952;9.829996997723356e-06
12953;9.856001270236447e-06
12954;9.979001333704218e-06
12955;9.469000360695645e-06
12956;9.976000001188368e-06
12957;9.989002137444913e-06
12958;9.938998118741438e-06
12959;9.932999091688544e-06
12960;9.368999599246308e-06
12961;8.941999112721533e-06
12962;9.863000741461292e-06
12963;9.80800177785568e-06
12964;9.888000931823626e-06
12965;9.115003194892779e-06
12966;9.350998880108818e-06
12967;9.542000043438748e-06
12968;9.833001968218014e-06
12969;9.643998055253178e-06
12970;8.9899986051023e-06
12971;9.000999853014946e-06
12972;9.056999260792509e-06
12973;9.749001037562266e-06
12974;9.964001947082579e-06
12975;9.747000149218366e-06
12976;9.602001227904111e-06
12977;9.611001587472856e-06
12978;9.825998859014362e-06
12979;8.980998245533556e-06
12980;9.00699888006784e-06
12981;9.372997737955302e-06
12982;9.641000360716134e-06
12983;1.0087998816743493e-05
12984;9.965999197447672e-06
12985;9.30500027607195e-06
12986;9.31999966269359e-06
12987;9.816001693252474e-06
12988;9.673000022303313e-06
12989;9.75299917627126e-06
12990;9.747000149218366e-06
12991;9.845000022323802e-06
12992;9.622999641578645e-06
12993;9.501000022282824e-06
12994;9.99399708234705e-06
12995;9.489998774370179e-06
12996;9.206996764987707e-06
12997;9.79200194706209e-06
12998;9.615003364160657e-06
12999;9.763996786205098e-06
13000;9.704002877697349e-06
13001;9.108000085689127e-06
13002;9.240997314918786e-06
13003;8.931001502787694e-06
13004;9.691000741440803e-06
13005;9.63099955697544e-06
13006;9.177001629723236e-06
13007;8.972998330136761e-06
13008;9.970000974135473e-06
13009;9.79200194706209e-06
13010;9.852999937720597e-06
13011;9.642000804888085e-06
13012;9.985000360757113e-06
13013;9.684001270215958e-06
13014;9.281000529881567e-06
13015;9.190000128000975e-06
13016;9.89199907053262e-06
13017;9.930998203344643e-06
13018;9.732000762596726e-06
13019;9.472001693211496e-06
13020;8.88399881660007e-06
13021;9.826999303186312e-06
13022;9.642997611081228e-06
13023;9.253999451175332e-06
13024;9.010000212583691e-06
13025;9.73699934547767e-06
13026;9.02299871086143e-06
13027;9.619998309062794e-06
13028;8.886003342922777e-06
13029;9.528997907182202e-06
13030;9.261999366572127e-06
13031;9.216000762535259e-06
13032;9.249997674487531e-06
13033;8.938000974012539e-06
13034;8.966002496890724e-06
13035;9.063998732017353e-06
13036;8.88499926077202e-06
13037;9.673000022303313e-06
13038;9.134000720223412e-06
13039;1.0146999557036906e-05
13040;9.750001481734216e-06
13041;9.203999070450664e-06
13042;9.75199873209931e-06
13043;2.018299710471183e-05
13044;9.833001968218014e-06
13045;1.0160001693293452e-05
13046;1.0543000826146454e-05
13047;9.71699773799628e-06
13048;9.557999874232337e-06
13049;9.741997928358614e-06
13050;1.0056999599328265e-05
13051;9.729999874252826e-06
13052;9.702998795546591e-06
13053;9.174000297207385e-06
13054;9.814997611101717e-06
13055;8.963997970568016e-06
13056;9.854000381892547e-06
13057;9.63400088949129e-06
13058;9.264000254916027e-06
13059;9.811999916564673e-06
13060;1.0261999705107883e-05
13061;9.284001862397417e-06
13062;9.16199860512279e-06
13063;9.408999176230282e-06
13064;9.934999980032444e-06
13065;8.854000043356791e-06
13066;9.204999514622614e-06
13067;9.470000804867595e-06
13068;9.363997378386557e-06
13069;9.240000508725643e-06
13070;8.975999662652612e-06
13071;9.448998753214255e-06
13072;8.987000910565257e-06
13073;8.814997272565961e-06
13074;9.63500133366324e-06
13075;9.301002137362957e-06
13076;9.092000254895538e-06
13077;9.031999070430174e-06
13078;9.557999874232337e-06
13079;8.90299997990951e-06
13080;8.991999493446201e-06
13081;9.838000551098958e-06
13082;9.405001037521288e-06
13083;9.748000593390316e-06
13084;9.643998055253178e-06
13085;8.932001946959645e-06
13086;9.637999028200284e-06
13087;9.130002581514418e-06
13088;9.848998161032796e-06
13089;9.454000974074006e-06
13090;9.3019989435561e-06
13091;9.511000826023519e-06
13092;9.368999599246308e-06
13093;1.0062998626381159e-05
13094;9.589999535819516e-06
13095;9.491002856520936e-06
13096;9.421000868314877e-06
13097;9.9300013971515e-06
13098;9.43999839364551e-06
13099;9.04600165085867e-06
13100;9.604998922441155e-06
13101;9.990002581616864e-06
13102;9.89399995887652e-06
13103;9.685998520581052e-06
13104;1.860900010797195e-05
13105;9.758001397131011e-06
13106;1.0158000804949552e-05
13107;9.865998435998335e-06
13108;9.601000783732161e-06
13109;9.053001122083515e-06
13110;9.684001270215958e-06
13111;9.364001016365364e-06
13112;9.174000297207385e-06
13113;8.803999662632123e-06
13114;9.06000059330836e-06
13115;9.989998943638057e-06
13116;9.151000995188951e-06
13117;9.200997737934813e-06
13118;9.126000804826617e-06
13119;9.491999662714079e-06
13120;9.456001862417907e-06
13121;9.466999472351745e-06
13122;8.78500213730149e-06
13123;8.767998224357143e-06
13124;9.696999768493697e-06
13125;9.61499972618185e-06
13126;9.808998584048823e-06
13127;9.511000826023519e-06
13128;9.981999028241262e-06
13129;9.275001502828673e-06
13130;9.42199767450802e-06
13131;9.384999430039898e-06
13132;9.572002454660833e-06
13133;9.101000614464283e-06
13134;9.568000677973032e-06
13135;9.92700006463565e-06
13136;9.471001249039546e-06
13137;4.231899947626516e-05
13138;1.7239999579032883e-05
13139;1.4592002116842195e-05
13140;1.4837001799605787e-05
13141;1.383099879603833e-05
13142;1.381699985358864e-05
13143;1.3865999790141359e-05
13144;1.3135999324731529e-05
13145;1.3452001439873129e-05
13146;1.3605000276584178e-05
13147;1.313800021307543e-05
13148;1.4102002751315013e-05
13149;1.3757999113295227e-05
13150;1.3542001397581771e-05
13151;1.3275002856971696e-05
13152;1.2931002856930718e-05
13153;1.3351000234251842e-05
13154;1.410899858456105e-05
13155;1.3362001482164487e-05
13156;1.2503998732427135e-05
13157;1.4295001165010035e-05
13158;1.3361001037992537e-05
13159;1.4240999007597566e-05
13160;1.3226999726612121e-05
13161;1.4065000868868083e-05
13162;1.3508000847650692e-05
13163;1.298300048802048e-05
13164;1.314200198976323e-05
13165;1.2922999303555116e-05
13166;1.3332999515114352e-05
13167;1.3728000340051949e-05
13168;1.3688000763067976e-05
13169;1.267200059373863e-05
13170;1.266999970539473e-05
13171;1.3168999430490658e-05
13172;1.4151999494060874e-05
13173;1.329700171481818e-05
13174;1.3836997823091224e-05
13175;1.3680997653864324e-05
13176;1.3983997632749379e-05
13177;1.3490000128513202e-05
13178;1.3198998203733936e-05
13179;1.3760000001639128e-05
13180;1.2679000064963475e-05
13181;1.2137999874539673e-05
13182;1.2071999663021415e-05
13183;1.1788000847445801e-05
13184;1.2163000064902008e-05
13185;1.1767002433771268e-05
13186;1.171800249721855e-05
13187;1.1657000868581235e-05
13188;1.1632997484412044e-05
13189;1.1456999345682561e-05
13190;1.1810996511485428e-05
13191;1.1850999726448208e-05
13192;1.2652002624236047e-05
13193;1.190499824588187e-05
13194;1.1560998245840892e-05
13195;1.1459000234026462e-05
13196;1.17859999591019e-05
13197;1.2437998520908877e-05
13198;1.1699998140102252e-05
13199;1.1688000085996464e-05
13200;1.2183001672383398e-05
13201;1.1930998880416155e-05
13202;1.1741998605430126e-05
13203;1.2212000001454726e-05
13204;1.2088999937986955e-05
13205;1.168600283563137e-05
13206;1.2169999536126852e-05
13207;1.5062996681081131e-05
13208;1.2768003216478974e-05
13209;1.2213000445626676e-05
13210;1.190699913422577e-05
13211;1.265299943042919e-05
13212;1.1855998309329152e-05
13213;1.1698000889737159e-05
13214;1.191999763250351e-05
13215;1.1950000043725595e-05
13216;1.2460997822927311e-05
13217;1.209900074172765e-05
13218;1.2238997442182153e-05
13219;1.1932999768760055e-05
13220;1.2319000234128907e-05
13221;1.1873002222273499e-05
13222;1.1880001693498343e-05
13223;1.2054999388055876e-05
13224;1.093199898605235e-05
13225;1.2786000297637656e-05
13226;1.1858999641845003e-05
13227;1.213300129165873e-05
13228;1.208300091093406e-05
13229;1.225500091095455e-05
13230;1.1984000593656674e-05
13231;1.2175001756986603e-05
13232;1.185600194730796e-05
13233;1.1882999388035387e-05
13234;1.2321001122472808e-05
13235;1.1913001799257472e-05
13236;1.2245000107213855e-05
13237;1.2674001482082531e-05
13238;1.1895997886313125e-05
13239;1.1568998161237687e-05
13240;1.1789998097810894e-05
13241;1.1861997336382046e-05
13242;1.1847998393932357e-05
13243;1.1829997674794868e-05
13244;1.150399839389138e-05
13245;1.3113000022713095e-05
13246;1.2648000847548246e-05
13247;1.2904001778224483e-05
13248;1.2604999938048422e-05
13249;1.1528998584253713e-05
13250;1.145199712482281e-05
13251;1.2582000636029989e-05
13252;1.2012002116534859e-05
13253;1.387200245517306e-05
13254;1.221499769599177e-05
13255;1.2426000466803089e-05
13256;1.2241998774698004e-05
13257;1.1920001270482317e-05
13258;1.2040000001434237e-05
13259;1.192499985336326e-05
13260;1.2000000424450263e-05
13261;1.1961998097831383e-05
13262;1.1759999324567616e-05
13263;1.1825999536085874e-05
13264;1.2338001397438347e-05
13265;1.126500137615949e-05
13266;1.2185999366920441e-05
13267;1.1632997484412044e-05
13268;1.1965999874519184e-05
13269;1.1133997759316117e-05
13270;1.1582000297494233e-05
13271;1.1362997611286119e-05
13272;1.237399919773452e-05
13273;1.1191001249244437e-05
13274;1.138700099545531e-05
13275;1.2325999705353752e-05
13276;1.1935000657103956e-05
13277;1.221899947267957e-05
13278;1.2006999895675108e-05
13279;1.4705001376569271e-05
13280;1.1123996955575421e-05
13281;1.1716998415067792e-05
13282;1.1494998034322634e-05
13283;1.2001000868622214e-05
13284;1.383099879603833e-05
13285;1.1443000403232872e-05
13286;1.2100997992092744e-05
13287;1.2675998732447624e-05
13288;1.1362997611286119e-05
13289;1.1207997886231169e-05
13290;1.181799962068908e-05
13291;1.1399999493733048e-05
13292;1.2009000784019008e-05
13293;1.1406998964957893e-05
13294;1.1620002624113113e-05
13295;1.2022999726468697e-05
13296;1.117299689212814e-05
13297;1.2028001947328448e-05
13298;1.1242002074141055e-05
13299;1.2648000847548246e-05
13300;1.1308999091852456e-05
13301;1.1487001756904647e-05
13302;1.1599000572459772e-05
13303;1.2106000212952495e-05
13304;1.2042000889778137e-05
13305;1.1016003554686904e-05
13306;1.1432999599492177e-05
13307;1.793200135580264e-05
13308;1.2084001355106011e-05
13309;1.149200033978559e-05
13310;1.1866999557241797e-05
13311;1.2234002497280017e-05
13312;1.1772001016652212e-05
13313;1.2098997103748843e-05
13314;1.2368996976874769e-05
13315;1.1455002095317468e-05
13316;1.2535998394014314e-05
13317;1.1028001608792692e-05
13318;1.0258998372592032e-05
13319;1.0626998118823394e-05
13320;1.0141000529984012e-05
13321;1.018699913402088e-05
13322;1.1416999768698588e-05
13323;1.0974999895552173e-05
13324;1.0430001566419378e-05
13325;1.0054998710984364e-05
13326;1.032799991662614e-05
13327;1.1010000889655203e-05
13328;1.0056999599328265e-05
13329;1.0080999345518649e-05
13330;1.0391999239800498e-05
13331;9.979001333704218e-06
13332;1.1107000318588689e-05
13333;1.0093001037603244e-05
13334;9.90999978967011e-06
13335;1.1149000783916563e-05
13336;1.039900234900415e-05
13337;1.1018000805051997e-05
13338;1.0397998266853392e-05
13339;9.908002539305016e-06
13340;1.0644998837960884e-05
13341;1.018900002236478e-05
13342;1.0840001777978614e-05
13343;1.0719999409047887e-05
13344;1.0687002941267565e-05
13345;1.0969000868499279e-05
13346;1.1009997251676396e-05
13347;1.089899888029322e-05
13348;1.1067997547797859e-05
13349;1.0784999176394194e-05
13350;1.058399720932357e-05
13351;1.1464999261079356e-05
13352;1.1008000001311302e-05
13353;1.1098003596998751e-05
13354;1.1529999028425664e-05
13355;1.0824998753378168e-05
13356;1.0652998753357679e-05
13357;1.0692998330341652e-05
13358;1.0133000614587218e-05
13359;1.0898002074100077e-05
13360;1.0730997018981725e-05
13361;1.0464002116350457e-05
13362;1.105699993786402e-05
13363;1.0648000170476735e-05
13364;1.059999704011716e-05
13365;1.0748000931926072e-05
13366;1.3173001207178459e-05
13367;1.1143998563056812e-05
13368;1.1193002137588337e-05
13369;1.1443000403232872e-05
13370;1.1240001185797155e-05
13371;1.0980998922605067e-05
13372;1.0940999345621094e-05
13373;1.095300103770569e-05
13374;1.080000220099464e-05
13375;1.0845000360859558e-05
13376;1.0558000212768093e-05
13377;1.0621002729749307e-05
13378;1.1097003152826801e-05
13379;1.159199746325612e-05
13380;1.0725001629907638e-05
13381;1.2526001228252426e-05
13382;1.0648000170476735e-05
13383;1.0993000614689663e-05
13384;1.0429001122247428e-05
13385;1.1002000974258408e-05
13386;1.0932002624031156e-05
13387;9.945000783773139e-06
13388;1.0158000804949552e-05
13389;9.935996786225587e-06
13390;1.0728999768616632e-05
13391;1.0894000297412276e-05
13392;1.0456002200953662e-05
13393;1.0864998330362141e-05
13394;1.1104999430244789e-05
13395;9.750001481734216e-06
13396;1.0135001502931118e-05
13397;1.0810999810928479e-05
13398;1.0058000043500215e-05
13399;1.0906001989496872e-05
13400;1.1639000149443746e-05
13401;1.0613999620545655e-05
