Parsing time	Functional matching time	Corpus time	Semantic matching time	Syntactic matching time	Ordering time	QoS matching time	SP matching time	Total matching time
0,00136276	8,247135365	0,012242972	6,837836411	1,367209433	0,001417893	0,023458245	0,014812221	8,310836029
0,001371052	9,182584477	0,011955426	7,731846526	1,409163185	0,001194699	0,018818995	0,01131566	9,231579947
0,001839848	17,59432262	0,013978326	16,18780338	1,362813953	0,00049938	0,004148982	0,002463027	17,61735831
0,001291925	16,31803909	0,012046592	14,89300172	1,383623232	0,000744549	0,009834929	0,004497592	16,34749102
0,00132507	23,82399902	0,012251178	22,37010498	1,411812748	0,000737519	0,009666929	0,006430153	23,85727839
0,001310264	9,071962831	0,012904336	7,638708595	1,390079156	0,001124863	0,018501933	0,010616931	9,131013927
0,00152738	14,86922095	0,012996655	13,42002755	1,404135055	0,000459266	0,003118011	0,001839262	14,89206272
0,002291825	16,63310361	0,011958166	15,14996722	1,44131707	0,001001417	0,021361563	0,010049429	16,69390683
0,001364266	8,700121868	0,012488272	7,304792858	1,353378208	0,001055718	0,016867351	0,009047911	8,746751764
0,00176216	16,79106741	0,019767144	15,16168026	1,574723264	0,001211649	0,025375379	0,011251194	16,8537307
