Parsing time	Functional matching time	Corpus time	Semantic matching time	Syntactic matching time	Ordering time	QoS matching time	SP matching time	Total matching time
0,001640124	8,716336657	0,005504044	7,935585459	0,691063539	0,010178191	0,005947421	0,002505344	8,73250923
0,002718292	11,34533246	0,005422047	10,56951958	0,687618907	0,009973829	0,004998614	0,003491308	11,36559596
0,001632333	8,325570714	0,005554805	7,519808158	0,712875985	0,010810691	0,009741455	0,005345573	8,361596428
0,001694548	11,79691347	0,005566882	11,01105409	0,698080259	0,010162457	0,004772991	0,002934812	11,82403529
0,002210844	4,47444676	0,005573449	3,709371718	0,674470996	0,011384788	0,016637188	0,006660545	4,520761588
0,00214615	12,2021239	0,005340929	11,42019878	0,692070751	0,011350087	0,019779529	0,012723097	12,2815973
0,00226105	3,851023588	0,005854095	3,101288827	0,662600228	0,010037275	0,006709859	0,004008249	3,886645714
0,003124154	7,331537953	0,005483188	6,565240626	0,677310626	0,010267413	0,007833337	0,002849671	7,35237634
0,002236286	5,037170344	0,005581029	4,250741275	0,696828507	0,010249491	0,00161254	0,001171556	5,047392751
0,002520872	7,321465842	0,005368728	6,558548368	0,674514368	0,010120577	0,004765454	0,004066305	7,351073393
0,001930391	13,81393134	0,005380164	12,98388564	0,742429051	0,010551784	0,012939145	0,009344518	13,87426322
0,001925495	2,550278263	0,005581337	1,787033925	0,673038456	0,010543176	0,008265213	0,004696182	2,586059132
0,001862506	4,488717664	0,005626934	3,699926926	0,69667638	0,010858195	0,011741821	0,006389583	4,532183257
0,002263079	4,798144628	0,005253984	4,005599683	0,702155643	0,010501973	0,003118188	0,002374247	4,814098118
0,002388626	12,54091579	0,005679242	11,73180206	0,717794077	0,010317007	0,003020447	0,001751306	12,56388091
0,001445905	12,25901243	0,00563649	11,45562778	0,702772278	0,010106226	0,001888295	0,001459421	12,26847768
0,00221093	5,338439133	0,00559336	4,569171252	0,680420301	0,010441053	0,008206018	0,004310967	5,363705209
0,001933562	11,97691661	0,005674173	11,17787989	0,710475726	0,010356719	0,012707266	0,008072359	12,01749491
0,001895862	12,36041921	0,005571456	11,5675419	0,702125051	0,01103549	0,014426655	0,00814563	12,4096157
0,002092274	13,21387458	0,005497382	12,15754856	0,962241928	0,012397884	0,006395276	0,006550597	13,23659907
0,002064645	7,251284576	0,005406986	6,46947999	0,691810888	0,010452526	0,005461876	0,003813679	7,273602747
0,001846459	6,655194862	0,005873469	5,862409717	0,701347931	0,011001631	0,007350753	0,005913329	6,698671337
0,001651806	4,603842477	0,005654114	3,623385349	0,890277668	0,010325135	0,011061554	0,004484236	4,631088084
0,002092501	8,059153184	0,005596662	7,272229908	0,696257332	0,010337345	0,003718397	0,00292165	8,088809222
0,001914499	7,323373216	0,005606397	6,531440457	0,699657429	0,010443029	0,006623368	0,00406096	7,354383086
0,001774364	1,702303469	0,005728457	0,96502408	0,649507215	0,009842026	0,007574956	0,002984001	1,733093132
0,001687797	8,532271764	0,005510046	7,773358884	0,67071568	0,010600211	0,003757984	0,001594944	8,543386767
0,002128181	5,587849842	0,006177538	4,713220838	0,70089202	0,010767281	0,010983701	0,00615882	5,641358127
0,002023078	7,860832305	0,006332135	6,945234397	0,824475689	0,010383479	0,006202671	0,004256102	7,884500228
0,002254468	11,97808136	0,005781604	11,19584098	0,693863483	0,010938731	0,012898403	0,007692083	12,01764345
0,001635605	1,969686044	0,00567602	1,237103295	0,645332109	0,010076324	0,006088512	0,003508395	1,988899165
0,00186259	4,902621321	0,005532218	4,092666135	0,719160911	0,010996784	0,015890457	0,007561022	4,9573572
0,002248639	8,012898625	0,005727669	7,23085609	0,692148248	0,010850311	0,009806684	0,00357457	8,052147851
0,002320225	8,200528436	0,005606758	7,393919529	0,714518688	0,010535556	0,014977617	0,005247546	8,241449607
0,001780324	11,38271021	0,005644828	10,59781859	0,692789663	0,010811138	0,005265724	0,002770732	11,40012768
0,002481358	4,910262515	0,005493393	4,006483905	0,81172825	0,010946674	0,011265065	0,007388793	4,950332133
0,001849408	12,62454339	0,006019396	11,57542807	0,921767944	0,010492464	0,006727742	0,004356013	12,65691932
0,002108619	11,47854778	0,00559706	10,66663573	0,720250601	0,01053265	0,007879408	0,004112056	11,50102776
0,001716042	13,20432231	0,005953961	12,30684148	0,802907115	0,01141623	0,013863071	0,007182124	13,24287423
0,001864415	12,45199686	0,006032379	11,64476589	0,715637376	0,010667703	0,01411309	0,010105211	12,50390643
0,001743445	8,518710493	0,005440338	7,712511117	0,716472315	0,010451596	0,005741225	0,003414603	8,557701082
0,002155537	4,319647898	0,005487766	3,554635302	0,674434498	0,010968389	0,014648787	0,009297485	4,369464774
