Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers		Initial execution	32,3100503	47757
156,9807155	0,162604012	0,069081959	75346				
157,2608273	0,114312564	0,074254423	75390				
157,4948595	0,089788934	0,065084102	75431				
157,7296454	0,096522862	0,063778156	75475				
157,9904184	0,104486631	0,069543314	75512				
158,220134	0,091714367	0,069527409	75556				
158,4602553	0,099786345	0,068702832	75597				
158,6906638	0,086170333	0,07096465	75637				
158,9396561	0,097723279	0,06605318	75678				
159,1801389	0,09779656	0,069532304	75719				
159,410843	0,089350198	0,070093567	75763				
159,6435034	0,087606631	0,069702802	75804				
159,9538038	0,133689331	0,069797313	75845				
160,196546	0,090968832	0,068414075	75881				
160,4455332	0,102804873	0,070336466	75922				
160,6813445	0,096180521	0,06360197	75959				
160,9443998	0,106245968	0,073734221	75999				
161,1946891	0,092063322	0,075920091	76044				
161,4617362	0,11569983	0,076418554	76089				
161,7013324	0,094338069	0,066810997	76126				
161,9742193	0,122316533	0,071239577	76167				
162,2093566	0,083736183	0,068394237	76204				
162,4589318	0,099549778	0,076969397	76245				
162,7673316	0,156087565	0,074668346	76289				
163,0029243	0,094474282	0,067832526	76330				
163,2483427	0,099634141	0,071043153	76371				
163,4849323	0,089084572	0,070435184	76412				
163,7137419	0,089736909	0,068338229	76453				
163,9537819	0,103526889	0,064651242	76498				
164,187276	0,092481801	0,069333967	76539				
164,4254252	0,101980175	0,065700307	76580				
164,654652	0,085391802	0,070351848	76624				
164,9067635	0,10833087	0,069494344	76668				
165,1435009	0,091051687	0,071147413	76709				
165,390779	0,112783323	0,06718528	76746				
165,6387165	0,098232753	0,067089142	76790				
165,8838662	0,102637483	0,067506607	76838				
166,1069885	0,084554322	0,064569769	76875				
166,3584954	0,101897007	0,07338626	76916				
166,6045713	0,105391473	0,064854103	76956				
166,8669065	0,111787834	0,076437822	76997				
167,1052094	0,105535087	0,060870743	77034				
167,3611625	0,113578791	0,073836142	77071				
167,5969634	0,085209625	0,069611331	77112				
167,8395008	0,102417969	0,066803969	77152				
168,0994935	0,113959885	0,060755016	77189				
168,3473005	0,109729729	0,067841168	77226				
168,6120745	0,126696447	0,066717148	77267				
168,8756412	0,1186702	0,072820189	77307				
169,1268241	0,099322033	0,070114265	77352				
169,3744061	0,100703865	0,070698002	77393				
169,625605	0,086651861	0,08770226	77434				
169,8573738	0,08622139	0,07289841	77475				
170,0822048	0,085806739	0,067219462	77516				
170,318731	0,096331268	0,065307046	77557				
170,6182998	0,148146351	0,078249158	77594				
170,9270887	0,148810299	0,061038245	77634				
171,1500844	0,082607647	0,067737472	77678				
171,4156706	0,119119089	0,074730888	77718				
171,6997953	0,120993681	0,064909352	77759				
171,9551379	0,096146	0,066070021	77803				
172,2033362	0,095641058	0,077104232	77848				
172,4554698	0,10838164	0,067958441	77884				
172,6952021	0,093915443	0,07086501	77925				
172,955247	0,11221804	0,068067497	77966				
173,2044338	0,105012506	0,073187284	78011				
173,4452006	0,095869646	0,074346878	78052				
173,6916672	0,098877239	0,075649335	78093				
173,9544672	0,110482175	0,075607635	78134				
174,224114	0,108515757	0,072594513	78175				
174,4639162	0,098476584	0,066524612	78220				
174,7030107	0,098931408	0,065702255	78261				
174,9492056	0,101087377	0,066377656	78302				
175,2204515	0,135282432	0,065128709	78346				
175,4742916	0,106933157	0,071817013	78383				
175,7492846	0,116096967	0,064141195	78424				
176,0034722	0,113075677	0,066518374	78461				
176,283586	0,125221234	0,070143481	78501				
176,525897	0,097563819	0,071623821	78542				
176,7752023	0,097182919	0,070618948	78583				
176,9947743	0,090539071	0,058504413	78624				
177,2259383	0,098367903	0,065718711	78668				
177,526012	0,126573635	0,078063037	78712				
177,7900479	0,105744877	0,068749138	78753				
178,0695953	0,128261094	0,067089063	78794				
178,3272241	0,109625647	0,063157065	78831				
178,6190177	0,135950935	0,066892298	78872				
178,886395	0,106110365	0,071458782	78912				
179,1472065	0,106044727	0,078900294	78956				
179,5619657	0,251767371	0,07206373	78997				
179,8418616	0,119441426	0,077544016	79037				
180,0816182	0,090942596	0,072738548	79078				
180,313747	0,092321684	0,067110218	79122				
180,5754486	0,10881931	0,068525914	79163				
180,8204048	0,090968128	0,075233595	79204				
181,0966745	0,091417217	0,077682327	79244				
181,3608427	0,106038552	0,075046139	79285				
181,6049248	0,090532965	0,073185456	79333				
181,8542793	0,095457746	0,068554698	79374				
182,0925789	0,091290443	0,070956503	79415				
182,3269501	0,086837603	0,067423266	79452				
182,5803809	0,110987949	0,072022123	79493				
182,8295363	0,094363682	0,077185839	79533				
183,0651796	0,093102335	0,070944117	79573				
183,3015623	0,088823376	0,07197481	79613				
183,5390417	0,090881477	0,066903789	79657				
183,8121895	0,095889583	0,099216343	79697				
184,0489845	0,093896978	0,067547604	79738				
184,2854939	0,088612287	0,07394422	79782				
184,5322758	0,102577994	0,070908081	79818				
184,7880053	0,1117486	0,063611026	79855				
185,0525761	0,100983582	0,080463177	79896				
185,3073605	0,108888134	0,070691368	79940				
185,5528335	0,10070071	0,068323145	79984				
185,7867009	0,085459896	0,076031023	80028				
186,0241188	0,091239008	0,069503555	80069				
186,2518949	0,083948763	0,070131515	80109				
186,4766042	0,08486975	0,06504603	80149				
186,7055841	0,08756135	0,066900898	80194				
186,9683038	0,112289424	0,074452515	80234				
187,2516261	0,092027123	0,064005724	80271				
187,4884253	0,10099739	0,063858664	80308				
187,7257298	0,099569029	0,066142541	80348				
187,9946381	0,116101279	0,065581443	80389				
188,2556331	0,113317244	0,064283004	80430				
188,5217499	0,105740929	0,076437434	80474				
188,7842515	0,104076687	0,073652286	80515				
189,0291103	0,097863671	0,06325852	80552				
189,2635041	0,094188308	0,067909173	80592				
189,503264	0,095136372	0,070290279	80633				
189,7758176	0,123496708	0,07202132	80674				
190,0362314	0,105925506	0,06846334	80718				
190,2709988	0,089373901	0,072976733	80759				
190,508142	0,08419251	0,076514954	80799				
190,7716021	0,109371434	0,073463114	80840				
191,0480899	0,104424071	0,0872999	80881				
191,3071341	0,107186278	0,075497308	80918				
191,5634775	0,103764189	0,069542899	80959				
191,7923391	0,089315357	0,069280508	81003				
192,0531668	0,104879784	0,072926587	81043				
192,3132077	0,117296621	0,070055059	81084				
192,5590853	0,092651908	0,069551543	81128				
192,8006227	0,090754697	0,0714561	81172				
193,0397695	0,091906733	0,066645174	81209				
193,3154865	0,10954817	0,067019176	81250				
193,5677732	0,107797765	0,066097553	81291				
193,8029382	0,092750492	0,067733591	81328				
194,0536271	0,08885997	0,077694562	81372				
194,3309984	0,113665533	0,07469021	81416				
194,5916168	0,122639726	0,06507832	81457				
194,8855607	0,122621295	0,085405767	81498				
195,1747049	0,113180509	0,081773181	81539				
195,4542911	0,119199451	0,071641599	81583				
195,7011471	0,096181885	0,067087474	81623				
195,9488599	0,103720863	0,071372591	81664				
196,2084424	0,102994039	0,067716283	81704				
196,4835185	0,122841687	0,072516996	81745				
196,7239192	0,090396905	0,072889233	81781				
196,965227	0,089782788	0,069773672	81822				
197,2070609	0,097422144	0,069634487	81863				
197,439932	0,089003455	0,068985378	81904				
197,6594641	0,081629839	0,061820959	81941				
197,9110094	0,106961581	0,066366091	81982				
198,1479626	0,086179727	0,071513831	82026				
198,3740633	0,088588917	0,06631687	82062				
198,6271981	0,116682107	0,061413312	82099				
198,8715366	0,098346335	0,071175293	82140				
199,1442072	0,101616457	0,070018201	82176				
199,3767006	0,086708381	0,074041672	82217				
199,6147411	0,099535709	0,063774127	82253				
199,8591571	0,098567667	0,071237804	82294				
200,096661	0,096506634	0,066273151	82330				
200,3508981	0,11816605	0,064652252	82370				
200,5923322	0,097712569	0,067104855	82410				
200,8597895	0,099124407	0,080020419	82451				
201,0926509	0,08515553	0,068891318	82499				
201,319178	0,086197577	0,066283334	82543				
201,5592852	0,093887433	0,068322435	82584				
201,8085451	0,101526729	0,068824812	82629				
202,0598796	0,098033427	0,067596428	82670				
202,3122511	0,096966282	0,078507062	82711				
202,5539231	0,085807742	0,071890132	82751				
202,7957945	0,102199272	0,064210187	82792				
203,060948	0,116464113	0,07252436	82833				
203,3144101	0,102607784	0,074499667	82877				
203,5726883	0,111010486	0,069279578	82918				
203,8756924	0,102937719	0,081695609	82959				
204,126713	0,092127846	0,074562032	82999				
204,3674118	0,098591172	0,06921794	83039				
204,6401948	0,109687388	0,079640141	83080				
204,9164617	0,118877956	0,083976542	83120				
205,2328866	0,140523748	0,06939145	83164				
205,550042	0,142883814	0,075518027	83204				
205,8428413	0,104451065	0,07056891	83244				
206,086041	0,097952314	0,071128869	83285				
206,3311139	0,102115163	0,065526348	83322				
206,6169461	0,097519655	0,075891886	83367				
206,8666514	0,10019981	0,073388115	83408				
207,1135951	0,105729054	0,065218795	83449				
207,3628599	0,101978257	0,067062131	83490				
207,7419699	0,22273532	0,075387246	83531				
207,9869039	0,100978683	0,067476855	83572				
208,2096095	0,084160561	0,065479926	83613				
208,4401801	0,085832348	0,072521585	83658				
208,6790041	0,09238399	0,067615709	83698				
208,9117952	0,088665781	0,068928865	83739				
209,1670834	0,095480854	0,067749036	83783				
209,4132341	0,091210674	0,071959145	83823				
209,6908718	0,132319499	0,068802702	83868				
209,9518518	0,108749293	0,063740417	83909				
210,198571	0,103927836	0,06787326	83949				
210,4619705	0,091425583	0,087477466	83990				
210,7952149	0,141097332	0,090737838	84034				
211,0289379	0,090161586	0,068906772	84078				
211,2559701	0,08576213	0,067789757	84122				
211,4877998	0,085258713	0,067903391	84163				
211,7187396	0,082355511	0,071321946	84207				
211,9399129	0,084623077	0,063074051	84248				
212,1639457	0,086797483	0,067493828	84289				
212,4204049	0,085297839	0,096471753	84333				
212,6668845	0,105511887	0,068659075	84374				
212,9020987	0,088999569	0,070351975	84418				
213,1360507	0,088005318	0,068535859	84462				
213,3877874	0,100356295	0,07057968	84503				
213,611496	0,08482171	0,066040132	84544				
213,8649311	0,107140548	0,071444464	84581				
214,1194733	0,095438578	0,065632142	84621				
214,3499294	0,083538144	0,069770788	84665				
214,5737556	0,082316925	0,07000815	84705				
214,8378541	0,119553467	0,070887601	84746				
215,1193783	0,135391829	0,067129349	84787				
215,3969221	0,114638209	0,06987668	84827				
215,6292683	0,08728319	0,071409735	84871				
215,9040143	0,12976058	0,070066337	84916				
216,1650359	0,118677322	0,06665202	84953				
216,4023038	0,087376654	0,069680609	84994				
216,6716564	0,107736413	0,071137024	85035				
216,9167852	0,091895249	0,070606113	85079				
217,1430843	0,08501147	0,067798873	85116				
217,3652107	0,08439974	0,06615322	85157				
217,6221316	0,121753026	0,058054081	85197				
217,851099	0,085430821	0,07153647	85237				
218,0925418	0,097088834	0,0652352	85274				
218,344069	0,105850214	0,072038895	85311				
218,57438	0,090682204	0,061928847	85348				
218,8418197	0,110496209	0,065482534	85392				
219,0920256	0,109015219	0,064579146	85433				
219,3280505	0,084521824	0,068220493	85474				
219,5681776	0,096837878	0,067261649	85518				
219,812193	0,1029928	0,066997136	85559				
220,079188	0,109990125	0,071447686	85604				
220,3594206	0,126835034	0,064252471	85645				
220,6482669	0,124341432	0,07138423	85685				
220,9196582	0,119126598	0,069949566	85726				
221,1874246	0,1079019	0,07066197	85766				
221,4420159	0,103471166	0,071473764	85806				
221,6788904	0,094398267	0,070409078	85850				
221,9570668	0,111944045	0,07132791	85890				
222,2193554	0,107171519	0,06777582	85927				
222,4897112	0,111457406	0,072170844	85964				
222,7867468	0,13665939	0,068234898	86008				
223,0357155	0,102950977	0,071853848	86053				
223,2976427	0,105592866	0,066338499	86094				
223,5410952	0,100410223	0,069472167	86135				
223,8492944	0,088149674	0,146833292	86180				
224,1240353	0,110606695	0,066844816	86217				
224,3611373	0,086018095	0,074007922	86258				
224,6580621	0,142246445	0,073914401	86294				
224,9221511	0,106053711	0,073394174	86342				
225,223775	0,139986475	0,070786152	86383				
225,4821791	0,088798791	0,066639215	86424				
225,7094557	0,091864309	0,060896441	86460				
225,9624077	0,109308808	0,067032132	86501				
226,2210993	0,107038233	0,061893725	86546				
226,5023426	0,110119416	0,079721077	86587				
226,7845375	0,131033674	0,060382175	86624				
227,0606386	0,120868137	0,065925023	86665				
227,3038814	0,088161306	0,066780866	86706				
227,5710865	0,117480185	0,070485791	86750				
227,8368186	0,113389819	0,069825584	86791				
228,0832498	0,101782594	0,067631365	86831				
228,3442995	0,115619451	0,069857461	86875				
228,5898777	0,089715084	0,078363572	86919				
228,833439	0,088083989	0,076732066	86959				
229,1847345	0,131311784	0,080184505	87000				
229,4732521	0,118837555	0,077964989	87040				
229,7440828	0,103037987	0,074706274	87081				
230,0337679	0,127967095	0,067125579	87122				
230,2991814	0,106413022	0,071774466	87163				
230,6163808	0,151753389	0,060886374	87200				
230,9512886	0,12918092	0,114542702	87241				
231,363937	0,120391901	0,068254749	87278				
231,6751554	0,129870734	0,070118172	87318				
232,0002831	0,153029536	0,07050721	87359				
232,3105972	0,144436991	0,069130277	87399				
232,6383961	0,165611247	0,065293304	87436				
232,9920546	0,176132925	0,077015266	87472				
233,325648	0,151568887	0,0743779	87508				
233,6225442	0,133341022	0,072832254	87552				
233,9057952	0,129581167	0,070428484	87593				
234,2255788	0,153435009	0,073859077	87634				
234,5455351	0,152945246	0,080879855	87675				
234,9043088	0,162731566	0,073333116	87716				
235,2184274	0,143085641	0,067558142	87753				
235,4935632	0,109776386	0,077066995	87794				
235,7699473	0,121614846	0,067853125	87835				
236,035752	0,117616069	0,066364703	87871				
236,3308924	0,128914358	0,072842948	87912				
236,6098903	0,121322813	0,067040505	87960				
236,8952893	0,121722312	0,072269975	88004				
237,2219373	0,130571737	0,068783237	88045				
237,5206272	0,133021852	0,078304196	88086				
237,8634982	0,159474975	0,077662103	88130				
238,2091547	0,158506994	0,072317425	88170				
238,5218006	0,140227767	0,068304302	88211				
238,8005003	0,118498568	0,073424973	88252				
239,0772688	0,113965586	0,070465051	88289				
239,4166081	0,166510578	0,077689442	88330				
239,7118044	0,129330037	0,071342233	88370				
240,008958	0,147878922	0,069160791	88410				
240,4381308	0,250618194	0,082480242	88454				
240,7623855	0,143525181	0,074785344	88498				
241,1366007	0,186143254	0,071044106	88538				
241,4719275	0,1691371	0,066682121	88578				
241,7924645	0,14896792	0,067556572	88614				
242,0708267	0,117160245	0,075137642	88655				
242,4338498	0,171404633	0,07261122	88695				
242,8096514	0,185112545	0,069390574	88739				
243,1577052	0,134812172	0,078109435	88779				
243,4416925	0,104046768	0,091873351	88819				
243,7351348	0,128904848	0,075391643	88855				
244,0382121	0,135223182	0,072684695	88895				
244,3642061	0,15687435	0,071123599	88936				
244,6941694	0,155262748	0,072164421	88973				
245,1372937	0,249074422	0,070438108	89014				
245,4497038	0,133601422	0,079797106	89054				
245,7625426	0,12801159	0,066111165	89094				
246,0534212	0,128236748	0,068295789	89134				
246,3423134	0,12661209	0,070357107	89175				
246,6598035	0,157520684	0,068448626	89212				
246,9682144	0,129416223	0,081569365	89257				
247,296021	0,134215672	0,070709372	89298				
247,6046474	0,148119027	0,0756003	89339				
247,9071194	0,12596292	0,079431747	89379				
248,2135752	0,128648622	0,077676759	89424				
248,5206038	0,137852491	0,076696452	89468				
248,8504506	0,12342891	0,083696417	89509				
249,1739568	0,14134859	0,074951522	89546				
249,4541809	0,121232753	0,068553324	89583				
249,8105232	0,160718202	0,07784618	89624				
250,1449558	0,141919561	0,075748584	89665				
250,4446476	0,134428391	0,073356061	89705				
250,7481237	0,138198531	0,076625739	89741				
250,9971103	0,088298172	0,06897711	89785				
251,264	0,099590862	0,06869618	89826				
251,5215077	0,092775076	0,08095499	89867				
251,8123498	0,105688802	0,086340749	89907				
252,0711849	0,105913027	0,072859687	89947				
252,3668674	0,119551478	0,09088307	89992				
252,7148761	0,155103036	0,086088921	90036				
252,9964788	0,110265376	0,074562056	90081				
253,2510625	0,094240173	0,080912205	90125				
253,5070535	0,105721705	0,066116152	90162				
253,7794273	0,100097624	0,078362394	90202				
254,0540725	0,09980845	0,079320952	90243				
254,2936874	0,099264842	0,062684919	90283				
254,5916444	0,131831729	0,085625667	90324				
	0,1042855	0,072203844					
