Number of individuals;String cleaning time
14108;1.1873002222273499e-05
14109;1.0044001101050526e-05
14110;1.0185001883655787e-05
14111;1.0372001270297915e-05
14112;1.0645999282132834e-05
14113;1.0726998880272731e-05
14114;1.1368996638339013e-05
14115;1.0665000445442274e-05
14116;1.0820000170497224e-05
14117;1.0713996744016185e-05
14118;9.237999620381743e-06
14119;9.169001714326441e-06
14120;1.121300010709092e-05
14121;1.0665997251635417e-05
14122;1.7862999811768532e-05
14123;1.0728002962423488e-05
14124;1.0789000953081995e-05
14125;1.1590000212891027e-05
14126;9.740000677993521e-06
14127;1.0910000128205866e-05
14128;1.0930998541880399e-05
14129;9.178002073895186e-06
14130;1.0253999789711088e-05
14131;1.1543997970875353e-05
14132;1.0977000783896074e-05
14133;1.1378000635886565e-05
14134;9.704002877697349e-06
14135;1.1268999514868483e-05
14136;9.823001164477319e-06
14137;1.0514999303268269e-05
14138;1.020499985315837e-05
14139;9.321996913058683e-06
14140;8.74800025485456e-06
14141;1.0231000487692654e-05
14142;1.1759999324567616e-05
14143;9.745999705046415e-06
14144;9.482999303145334e-06
14145;9.605999366613105e-06
14146;1.0976000339724123e-05
14147;1.0895000741584226e-05
14148;9.329000022262335e-06
14149;1.0384999768575653e-05
14150;9.817998943617567e-06
14151;9.63500133366324e-06
14152;9.614002919988707e-06
14153;1.0261999705107883e-05
14154;9.457999112783e-06
14155;9.63300044531934e-06
14156;9.67200321611017e-06
14157;9.691000741440803e-06
14158;1.0028001270256937e-05
14159;9.538998710922897e-06
14160;1.079600042430684e-05
14161;1.0044001101050526e-05
14162;9.218998457072303e-06
14163;1.0425999789731577e-05
14164;1.0809999366756529e-05
14165;2.4478998966515064e-05
14166;2.1953001123620197e-05
14167;1.7917998775374144e-05
14168;1.84499986062292e-05
14169;1.871300264610909e-05
14170;1.910900027723983e-05
14171;1.8302998796571046e-05
14172;1.7935999494511634e-05
14173;1.7108002793975174e-05
14174;3.2744999771239236e-05
14175;1.6006997611839324e-05
14176;1.6664998838678002e-05
14177;1.7936999938683584e-05
14178;1.671800055191852e-05
14179;1.6378002328565344e-05
14180;1.617399902897887e-05
14181;1.7672999092610553e-05
14182;1.6434001736342907e-05
14183;1.8642997019924223e-05
14184;1.5368001186288893e-05
14185;1.6636997315799817e-05
14186;1.6682999557815492e-05
14187;1.9670998881338164e-05
14188;1.7762999050319195e-05
14189;1.9261002307757735e-05
14190;2.8802001907024533e-05
14191;1.8602000636747107e-05
14192;1.5695997717557475e-05
14193;1.7564001609571278e-05
14194;1.7135997040895745e-05
14195;1.124800110119395e-05
14196;1.0979001672239974e-05
14197;1.018499824567698e-05
14198;1.0100000508828089e-05
14199;1.0043000656878576e-05
14200;9.704999683890492e-06
14201;1.0341002052882686e-05
14202;9.323997801402584e-06
14203;1.1135998647660017e-05
14204;1.0552001185715199e-05
14205;1.0454001312609762e-05
14206;1.0902997019002214e-05
14207;1.1051000910811126e-05
14208;1.195799995912239e-05
14209;2.122899968526326e-05
14210;1.2324999261181802e-05
14211;1.1355001333868131e-05
14212;1.1125997843919322e-05
14213;1.0837000445462763e-05
14214;9.905998012982309e-06
14215;9.850999049376696e-06
14216;1.965200135600753e-05
14217;1.1118998372694477e-05
14218;1.0368999937782064e-05
14219;1.0550000297371298e-05
14220;1.2798998795915395e-05
14221;1.1317999451421201e-05
14222;1.065700053004548e-05
14223;1.0312000085832551e-05
14224;1.0973999451380223e-05
14225;9.838000551098958e-06
14226;9.318002412328497e-06
14227;1.7038000805769116e-05
14228;1.0839998139999807e-05
14229;1.0877000022446737e-05
14230;1.1075997463194653e-05
14231;8.88700014911592e-06
14232;1.0837000445462763e-05
14233;9.467999916523695e-06
14234;9.409002814209089e-06
14235;1.07810010376852e-05
14236;1.0804997145896778e-05
14237;1.93009982467629e-05
14238;1.0276002285536379e-05
14239;1.018599868984893e-05
14240;1.0455001756781712e-05
14241;1.1117001122329384e-05
14242;1.0929998097708449e-05
14243;1.0898002074100077e-05
14244;1.1641001037787646e-05
14245;1.1814998288173229e-05
14246;1.1104999430244789e-05
14247;1.1724998330464587e-05
14248;1.0791998647619039e-05
14249;1.0789000953081995e-05
14250;1.0683997970772907e-05
14251;1.1068997991969809e-05
14252;1.0441999620525166e-05
14253;1.0248000762658194e-05
14254;1.018799957819283e-05
14255;1.0272000508848578e-05
14256;1.0388997907284647e-05
14257;1.0110001312568784e-05
14258;1.0334999387850985e-05
14259;1.708000127109699e-05
14260;1.065800097421743e-05
14261;1.0209998436039314e-05
14262;1.014999725157395e-05
14263;1.1152998922625557e-05
14264;1.0266998287988827e-05
14265;1.048500053002499e-05
14266;1.0465002560522407e-05
14267;1.0382998880231753e-05
14268;1.0906998795690015e-05
14269;1.0218998795608059e-05
14270;1.018599868984893e-05
14271;1.0154999472433701e-05
14272;1.0402000043541193e-05
14273;1.0390998795628548e-05
14274;1.020600029733032e-05
14275;1.0283998562954366e-05
14276;1.0956999176414683e-05
14277;1.0871000995393842e-05
14278;1.0924999514827505e-05
14279;1.123200127040036e-05
14280;1.0839001333806664e-05
14281;1.1238000297453254e-05
14282;1.0939998901449144e-05
14283;1.0944000678136945e-05
14284;1.0928000847343355e-05
14285;1.0665000445442274e-05
14286;1.1091997293988243e-05
14287;1.0863001079997048e-05
14288;1.0862000635825098e-05
14289;1.062400042428635e-05
14290;1.0829000530065969e-05
14291;1.0768999345600605e-05
14292;1.0857998859137297e-05
14293;1.0906001989496872e-05
14294;1.0746000043582171e-05
14295;1.0820996976690367e-05
14296;1.7714999557938427e-05
14297;1.0888001270359382e-05
14298;1.0635001672198996e-05
14299;1.0771000233944505e-05
14300;1.0699000995373353e-05
14301;1.1575000826269388e-05
14302;1.1105999874416739e-05
14303;1.062400042428635e-05
14304;1.0714000381994992e-05
14305;1.051900107995607e-05
14306;1.0820000170497224e-05
14307;1.0525000107008964e-05
14308;1.0593001206871122e-05
14309;1.0615000064717606e-05
14310;1.0654999641701579e-05
14311;1.0747000487754121e-05
14312;1.8735998310148716e-05
14313;1.1655996786430478e-05
14314;1.0540999937802553e-05
14315;1.0609001037664711e-05
14316;1.0487998224562034e-05
14317;1.1273998097749427e-05
14318;1.0555999324424192e-05
14319;9.839000995270908e-06
14320;9.850999049376696e-06
14321;9.786999726202339e-06
14322;9.978000889532268e-06
14323;1.089899888029322e-05
14324;1.0664000001270324e-05
14325;9.629999112803489e-06
14326;9.249000868294388e-06
14327;9.767998562892899e-06
14328;1.0216001101071015e-05
14329;1.0753999958978966e-05
14330;9.699000656837597e-06
14331;9.449002391193062e-06
14332;9.486997441854328e-06
14333;1.0449999535921961e-05
14334;1.067500124918297e-05
14335;1.0716998076532036e-05
14336;1.1233998520765454e-05
14337;9.45899955695495e-06
14338;1.048600097419694e-05
14339;1.1103002179879695e-05
14340;1.046199759002775e-05
14341;1.5543999325018376e-05
14342;1.0424999345559627e-05
14343;1.0400999599369243e-05
14344;1.0212999768555164e-05
14345;1.0691001079976559e-05
14346;9.7720003395807e-06
14347;1.0781997843878344e-05
14348;1.0085997928399593e-05
14349;9.843999578151852e-06
14350;1.0556002962403e-05
14351;1.1457999789854512e-05
14352;1.0458999895490706e-05
14353;1.0849002137547359e-05
14354;1.01529985840898e-05
14355;1.1965999874519184e-05
14356;1.0581999958958477e-05
14357;1.0304000170435756e-05
14358;9.326999133918434e-06
14359;9.804996807361022e-06
14360;1.0397998266853392e-05
14361;1.0146002750843763e-05
14362;1.1324998922646046e-05
14363;1.0394996934337541e-05
14364;9.880001016426831e-06
14365;1.0438998288009316e-05
14366;9.806000889511779e-06
14367;1.0488998668733984e-05
14368;1.1135998647660017e-05
14369;1.0105999535880983e-05
14370;1.0245999874314293e-05
14371;1.0367999493610114e-05
14372;9.379000402987003e-06
14373;9.609997505322099e-06
14374;9.554001735523343e-06
14375;1.0334999387850985e-05
14376;9.747000149218366e-06
14377;1.0302999726263806e-05
14378;1.6253998182946816e-05
14379;1.0884999937843531e-05
14380;1.0110998118761927e-05
14381;1.1233998520765454e-05
14382;9.990999387810007e-06
14383;9.260998922400177e-06
14384;9.760999091668054e-06
14385;1.0216001101071015e-05
14386;9.546998626319692e-06
14387;1.0282998118782416e-05
14388;1.0435000149300322e-05
14389;1.0492000001249835e-05
14390;9.540999599266797e-06
14391;9.775998478289694e-06
14392;9.611001587472856e-06
14393;1.0613999620545655e-05
14394;1.0397001460660249e-05
14395;1.603199780220166e-05
14396;1.1465002899058163e-05
14397;9.891002264339477e-06
14398;1.0239000403089449e-05
14399;9.960996976587921e-06
14400;9.585997759131715e-06
14401;9.32200055103749e-06
14402;9.781000699149445e-06
14403;9.485000191489235e-06
14404;9.330997272627428e-06
14405;1.7623999156057835e-05
14406;1.1154999810969457e-05
14407;1.0618001397233456e-05
14408;1.1775999155361205e-05
14409;9.536997822578996e-06
14410;1.0875999578274786e-05
14411;1.091399826691486e-05
14412;1.6601003153482452e-05
14413;1.1330001143505797e-05
14414;1.150399839389138e-05
14415;9.542000043438748e-06
14416;9.202998626278713e-06
14417;9.545001375954598e-06
14418;9.7720003395807e-06
14419;9.379000402987003e-06
14420;9.778999810805544e-06
14421;9.764997230377048e-06
14422;1.0572002793196589e-05
14423;9.879000572254881e-06
14424;1.0058000043500215e-05
14425;9.431998478248715e-06
14426;1.0211999324383214e-05
14427;1.0545998520683497e-05
14428;1.0273000953020528e-05
14429;1.0109000868396834e-05
14430;1.0477997420821339e-05
14431;1.0416002623969689e-05
14432;1.0353000106988475e-05
14433;1.0866999218706042e-05
14434;9.660001524025574e-06
14435;9.168998076347634e-06
14436;9.694002073956653e-06
14437;1.1864998668897897e-05
14438;9.136001608567312e-06
14439;9.621999197406694e-06
14440;9.60000033956021e-06
14441;9.540999599266797e-06
14442;9.317001968156546e-06
14443;8.932998753152788e-06
14444;8.808001439319924e-06
14445;9.807998139876872e-06
14446;8.756996976444498e-06
14447;9.809999028220773e-06
14448;1.0568001016508788e-05
14449;9.268998837796971e-06
14450;1.0151001333724707e-05
14451;9.79000105871819e-06
14452;1.038000118569471e-05
14453;1.0479001502972096e-05
14454;9.18400110094808e-06
14455;9.217998012900352e-06
14456;9.715000487631187e-06
14457;1.0196999937761575e-05
14458;3.098399974987842e-05
14459;2.1571002434939146e-05
14460;1.8696999177336693e-05
14461;1.789599991752766e-05
14462;1.747699934639968e-05
14463;1.747799979057163e-05
14464;1.8250000721309334e-05
14465;1.926299955812283e-05
14466;1.737500133458525e-05
14467;1.9551000150386244e-05
14468;1.691799843683839e-05
14469;1.849699765443802e-05
14470;1.3531000149669126e-05
14471;1.0610001481836662e-05
14472;1.557400173624046e-05
14473;1.6916001186473295e-05
14474;1.667799733695574e-05
14475;1.673099905019626e-05
14476;1.5403002180391923e-05
14477;1.626499943085946e-05
14478;1.485800021328032e-05
14479;1.4253000699682161e-05
14480;1.6657999367453158e-05
14481;1.6084999515442178e-05
14482;1.5331999748013914e-05
14483;1.5458001143997535e-05
14484;1.62090000230819e-05
14485;1.7392998415743932e-05
14486;1.3233002391643822e-05
14487;1.265199898625724e-05
14488;1.3188000593800098e-05
14489;1.3943001249572262e-05
14490;1.2243999663041905e-05
14491;2.3496999347116798e-05
14492;1.2870001228293404e-05
14493;1.2480002624215558e-05
14494;1.2578002497320995e-05
14495;1.3436998415272683e-05
14496;1.1461001122370362e-05
14497;1.1281001206953079e-05
14498;1.1911000910913572e-05
14499;1.2549997336464003e-05
14500;1.0662999557098374e-05
14501;1.052100196829997e-05
14502;1.1441999959060922e-05
14503;1.2665001122513786e-05
14504;1.1846001143567264e-05
14505;1.2385000445647165e-05
14506;1.2460001016734168e-05
14507;1.2930002412758768e-05
14508;1.1104999430244789e-05
14509;9.420000424142927e-06
14510;9.037001291289926e-06
14511;1.0725998436100781e-05
14512;1.0114999895449728e-05
14513;1.1010000889655203e-05
14514;9.890001820167527e-06
14515;9.581999620422721e-06
14516;9.802999556995928e-06
14517;9.716000931803137e-06
14518;4.7413002903340384e-05
14519;1.3406999642029405e-05
14520;9.866002073977143e-06
14521;1.122799949371256e-05
14522;1.0046001989394426e-05
14523;1.0175997886108235e-05
14524;9.986000804929063e-06
14525;9.786999726202339e-06
14526;9.903997124638408e-06
14527;9.375999070471153e-06
14528;1.1310999980196357e-05
14529;1.7467002180637792e-05
14530;9.170998964691535e-06
14531;9.801002306630835e-06
14532;9.933999535860494e-06
14533;9.350998880108818e-06
14534;8.836999768391252e-06
14535;9.486000635661185e-06
14536;9.571002010488883e-06
14537;9.324998245574534e-06
14538;1.3513999874703586e-05
14539;1.0568997822701931e-05
14540;9.687002602731809e-06
14541;9.228002454619855e-06
14542;9.047998901223764e-06
14543;9.188999683829024e-06
14544;9.085000783670694e-06
14545;9.417002729605883e-06
14546;9.82600249699317e-06
14547;1.0265001037623733e-05
14548;9.757997759152204e-06
14549;9.32300099520944e-06
14550;9.65200160862878e-06
14551;9.32400143938139e-06
14552;9.75700095295906e-06
14553;8.934999641496688e-06
14554;9.7760021162685e-06
14555;9.234998287865892e-06
14556;9.277002391172573e-06
14557;9.692001185612753e-06
14558;1.036100002238527e-05
14559;9.30299938772805e-06
14560;9.553001291351393e-06
14561;9.763996786205098e-06
14562;1.0018000466516241e-05
14563;9.686998964753002e-06
14564;9.736002539284527e-06
14565;9.505998605163768e-06
14566;9.61499972618185e-06
14567;9.839000995270908e-06
14568;1.0577998182270676e-05
14569;9.814000804908574e-06
14570;1.0407002264400944e-05
14571;9.315001079812646e-06
14572;9.34200215851888e-06
14573;1.688499833107926e-05
14574;1.5666999388486147e-05
14575;1.0488001862540841e-05
14576;1.0175001079915091e-05
14577;9.767998562892899e-06
14578;9.385999874211848e-06
14579;9.504998160991818e-06
14580;9.429000783711672e-06
14581;9.65300205280073e-06
14582;9.35800198931247e-06
14583;9.554001735523343e-06
14584;9.16399949346669e-06
14585;9.555998985888436e-06
14586;9.486000635661185e-06
14587;9.686002158559859e-06
14588;9.90799890132621e-06
14589;9.171999408863485e-06
14590;9.290000889450312e-06
14591;1.0375999409006909e-05
14592;9.444000170333311e-06
14593;9.215997124556452e-06
14594;1.0529001883696765e-05
14595;9.540999599266797e-06
14596;9.3039998319e-06
14597;9.548002708470449e-06
14598;9.798000974114984e-06
14599;9.91100023384206e-06
14600;9.671999578131363e-06
14601;9.860999853117391e-06
14602;9.783998393686488e-06
14603;9.683000826044008e-06
14604;9.220999345416203e-06
14605;9.678999049356207e-06
14606;9.6180010586977e-06
14607;9.171999408863485e-06
14608;9.805000445339829e-06
14609;9.175000741379336e-06
14610;9.291001333622262e-06
14611;9.390001650899649e-06
14612;1.0225998266832903e-05
14613;9.169998520519584e-06
14614;9.081999451154843e-06
14615;9.73699934547767e-06
14616;9.326999133918434e-06
14617;9.690000297268853e-06
14618;9.453000529902056e-06
14619;9.139002941083163e-06
14620;1.6204998246394098e-05
14621;9.824998414842412e-06
14622;9.099996532313526e-06
14623;1.666000025579706e-05
14624;1.2776999938068911e-05
14625;1.1834999895654619e-05
14626;1.2144999345764518e-05
14627;1.1711003025993705e-05
14628;1.1276999430265278e-05
14629;1.2286000128369778e-05
14630;1.022400101646781e-05
14631;1.0436997399665415e-05
14632;1.17859999591019e-05
14633;1.0251998901367188e-05
14634;1.0097002814291045e-05
14635;1.018900002236478e-05
14636;1.0155003110412508e-05
14637;1.0643998393788934e-05
14638;1.050100036081858e-05
14639;1.0388001101091504e-05
14640;1.0461000783834606e-05
14641;1.0717998520703986e-05
14642;1.0275001841364428e-05
14643;1.015199813991785e-05
14644;1.0176001524087042e-05
14645;1.058299676515162e-05
14646;9.9280005088076e-06
14647;1.1427000572439283e-05
14648;1.169900133390911e-05
14649;9.962001058738679e-06
14650;9.368999599246308e-06
14651;1.0301999282091856e-05
14652;1.2282998795853928e-05
14653;9.288000001106411e-06
14654;9.113002306548879e-06
14655;9.382001735502854e-06
14656;9.79100150289014e-06
14657;1.0506999387871474e-05
14658;1.0691001079976559e-05
14659;9.73299756878987e-06
14660;9.657000191509724e-06
14661;1.0707997716963291e-05
14662;1.6775000403868034e-05
14663;1.0531999578233808e-05
14664;1.036100002238527e-05
14665;1.0526000551180914e-05
14666;1.089499710360542e-05
14667;1.003199940896593e-05
14668;1.0756000847322866e-05
14669;8.807000995147973e-06
14670;9.077000868273899e-06
14671;1.064100069925189e-05
14672;1.1299001926090568e-05
14673;1.0593001206871122e-05
14674;1.0504998499527574e-05
14675;9.758998203324154e-06
14676;1.0300998837919906e-05
14677;9.818999387789518e-06
14678;1.0242998541798443e-05
14679;1.0224997822660953e-05
14680;9.488998330198228e-06
14681;1.0275998647557572e-05
14682;1.7730999388732016e-05
14683;1.0216001101071015e-05
14684;1.0324001777917147e-05
14685;1.103899921872653e-05
14686;1.0771000233944505e-05
14687;1.0259002010570839e-05
14688;1.0977997590089217e-05
14689;1.0710002243285999e-05
14690;1.0793002729769796e-05
14691;1.0531999578233808e-05
14692;1.0405001376057044e-05
14693;1.0129999282071367e-05
14694;9.219998901244253e-06
14695;9.277999197365716e-06
14696;1.0040999768534675e-05
14697;1.0101000953000039e-05
14698;9.903000318445265e-06
14699;9.407998732058331e-06
14700;1.0158000804949552e-05
14701;9.61499972618185e-06
14702;1.04649989225436e-05
14703;1.0591000318527222e-05
14704;1.8017002730630338e-05
14705;1.9111997971776873e-05
14706;1.0726998880272731e-05
14707;1.0496998584130779e-05
14708;9.965999197447672e-06
14709;1.0256000678054988e-05
14710;1.0391999239800498e-05
14711;1.0561001545283943e-05
14712;9.832001524046063e-06
14713;9.262999810744077e-06
14714;1.0142997780349106e-05
14715;9.589999535819516e-06
14716;1.06229999801144e-05
14717;9.917999705066904e-06
14718;1.0093001037603244e-05
14719;9.332998160971329e-06
14720;1.0365998605266213e-05
14721;1.0086998372571543e-05
14722;1.0821997420862317e-05
14723;1.0100000508828089e-05
14724;1.0378000297350809e-05
14725;9.498999133938923e-06
14726;9.956998837878928e-06
14727;9.80800177785568e-06
14728;9.555998985888436e-06
14729;1.0240000847261399e-05
14730;9.786002920009196e-06
14731;1.0176001524087042e-05
14732;9.59899989538826e-06
14733;1.015199813991785e-05
14734;1.0261999705107883e-05
14735;1.0355000995332375e-05
14736;1.0962001397274435e-05
14737;9.921001037582755e-06
14738;9.58099917625077e-06
14739;9.981002222048119e-06
14740;9.91100023384206e-06
14741;1.544399856356904e-05
14742;9.240000508725643e-06
14743;9.725001291371882e-06
14744;1.557100040372461e-05
14745;9.963998309103772e-06
14746;9.42399856285192e-06
14747;9.658000635681674e-06
14748;9.678999049356207e-06
14749;9.661998774390668e-06
14750;9.392002539243549e-06
14751;9.161001798929647e-06
14752;1.0569998266873881e-05
14753;1.1198000720469281e-05
14754;1.1364001693436876e-05
14755;1.0877000022446737e-05
14756;1.1113999789813533e-05
14757;1.0029001714428887e-05
14758;9.348001185571775e-06
14759;9.792998753255233e-06
14760;9.901003068080172e-06
14761;9.828996553551406e-06
14762;9.796000085771084e-06
14763;1.0416002623969689e-05
14764;1.0053998266812414e-05
14765;1.038200207403861e-05
14766;9.643998055253178e-06
14767;9.611998393666e-06
14768;9.73799978964962e-06
14769;8.891998731996864e-06
14770;9.00799932423979e-06
14771;9.116000001085922e-06
14772;9.151997801382095e-06
14773;9.623003279557452e-06
14774;9.540999599266797e-06
14775;8.860002708388492e-06
14776;9.702998795546591e-06
14777;9.408999176230282e-06
14778;9.624000085750595e-06
14779;9.362000128021464e-06
14780;1.0448002285556868e-05
14781;1.0129999282071367e-05
14782;1.0129999282071367e-05
14783;8.511000487487763e-06
14784;1.0168001608690247e-05
14785;9.552000847179443e-06
14786;9.586001397110522e-06
14787;1.016899841488339e-05
14788;1.7069000023184344e-05
14789;1.1981999705312774e-05
14790;2.1595998987322673e-05
14791;1.251399953616783e-05
14792;1.1762000212911516e-05
14793;1.1481999536044896e-05
14794;1.0520998330321163e-05
14795;1.0634998034220189e-05
14796;1.1560998245840892e-05
14797;1.0224997822660953e-05
14798;1.0446001397212967e-05
14799;9.202998626278713e-06
14800;9.611998393666e-06
14801;1.0358999134041369e-05
14802;9.360999683849514e-06
14803;9.834002412389964e-06
14804;1.0099000064656138e-05
14805;1.0697000107029453e-05
14806;9.551000403007492e-06
14807;9.850999049376696e-06
14808;9.17899888008833e-06
14809;1.0417999874334782e-05
14810;1.0101000953000039e-05
14811;1.004699879558757e-05
14812;1.0100000508828089e-05
14813;9.802999556995928e-06
14814;1.0712999937823042e-05
14815;1.0783998732222244e-05
14816;9.743998816702515e-06
14817;1.006700040306896e-05
14818;1.0085997928399593e-05
14819;1.0525996913202107e-05
14820;1.0178999218624085e-05
14821;1.0423002095194533e-05
14822;1.381099718855694e-05
14823;2.1918000129517168e-05
14824;2.6460998924449086e-05
14825;1.6583999240538105e-05
14826;1.6984002286335453e-05
14827;1.8733000615611672e-05
14828;1.6616999346297234e-05
14829;1.7572998331161216e-05
14830;1.8321999959880486e-05
14831;1.8047001503873616e-05
14832;2.7605001378105953e-05
14833;1.6463000065414235e-05
14834;1.5607998648192734e-05
14835;1.050400169333443e-05
14836;1.6237998352153227e-05
14837;1.634599902899936e-05
14838;1.61219977599103e-05
14839;1.7267000657739118e-05
14840;1.0489999112905934e-05
14841;9.760002285474911e-06
14842;1.0085997928399593e-05
14843;8.959999831859022e-06
14844;9.47599983192049e-06
14845;8.90199953573756e-06
14846;1.6129000869113952e-05
14847;1.034600063576363e-05
14848;8.579998393543065e-06
14849;1.0818999726325274e-05
14850;9.865001629805192e-06
14851;9.637999028200284e-06
14852;9.542000043438748e-06
14853;1.1568998161237687e-05
14854;9.23800325836055e-06
14855;1.061999864759855e-05
14856;1.2784003047272563e-05
14857;9.491999662714079e-06
14858;1.1831998563138768e-05
14859;1.237199830939062e-05
14860;2.25629992200993e-05
14861;1.240900019183755e-05
14862;1.2400996638461947e-05
14863;1.2370001059025526e-05
14864;1.0928997653536499e-05
14865;1.020499985315837e-05
14866;1.0717998520703986e-05
14867;1.0304000170435756e-05
14868;1.0137999197468162e-05
14869;1.0143001418327913e-05
14870;1.0848998499568552e-05
14871;9.210001735482365e-06
14872;1.0120998922502622e-05
14873;1.046599936671555e-05
14874;1.0062001820188016e-05
14875;9.969000529963523e-06
14876;1.0136998753296211e-05
14877;1.0931002179859206e-05
14878;1.678500120760873e-05
14879;1.0194999049417675e-05
14880;9.903997124638408e-06
14881;9.988998499466106e-06
14882;1.076300031854771e-05
14883;1.0821000614669174e-05
14884;9.941002645064145e-06
14885;1.0621002729749307e-05
14886;1.0480001947144046e-05
14887;1.0162999387830496e-05
14888;1.0387000656919554e-05
14889;1.0579002264421433e-05
14890;1.0018997272709385e-05
14891;9.418999979970977e-06
14892;1.092000093194656e-05
14893;9.864001185633242e-06
14894;1.2139000318711624e-05
14895;1.1752999853342772e-05
14896;1.1076997907366604e-05
14897;1.185700239147991e-05
14898;1.0925003152806312e-05
14899;1.091800004360266e-05
14900;1.2150001566624269e-05
14901;1.1230997188249603e-05
14902;1.1710999388014898e-05
14903;1.1238000297453254e-05
14904;1.4814999303780496e-05
14905;1.1983000149484724e-05
14906;1.0404000931885093e-05
14907;1.0627001756802201e-05
14908;1.1027997970813885e-05
14909;9.799998224480078e-06
14910;9.948998922482133e-06
14911;9.99599797069095e-06
14912;9.806000889511779e-06
14913;9.052997484104708e-06
14914;1.0320000001229346e-05
14915;1.140400127042085e-05
14916;9.7740012279246e-06
14917;9.939001756720245e-06
14918;9.33599949348718e-06
14919;9.761999535840005e-06
14920;9.801002306630835e-06
14921;1.0004998330259696e-05
14922;1.0583000403130427e-05
14923;8.87100031832233e-06
14924;1.121400055126287e-05
14925;1.0498002666281536e-05
14926;8.891998731996864e-06
14927;1.1708998499670997e-05
14928;9.739000233821571e-06
14929;9.823001164477319e-06
14930;9.391998901264742e-06
14931;9.086998034035787e-06
14932;8.672999683767557e-06
14933;9.75199873209931e-06
14934;8.855000487528741e-06
14935;8.55699909152463e-06
14936;9.693998435977846e-06
14937;9.215000318363309e-06
14938;9.552000847179443e-06
14939;9.018000127980486e-06
14940;9.18200021260418e-06
14941;9.69999746303074e-06
14942;1.0268999176332727e-05
14943;1.0378997103543952e-05
14944;1.038000118569471e-05
14945;9.465999028179795e-06
14946;1.0474999726284295e-05
14947;1.0611001926008612e-05
14948;8.967999747255817e-06
14949;1.0175001079915091e-05
14950;9.850999049376696e-06
14951;9.556999430060387e-06
14952;9.977000445360318e-06
14953;9.392999345436692e-06
14954;1.6304999007843435e-05
14955;1.6673999198246747e-05
14956;1.7116999515565112e-05
14957;1.743999746395275e-05
14958;1.7629001376917586e-05
14959;1.838200114434585e-05
14960;2.5046996597666293e-05
14961;1.8285001715412363e-05
14962;3.469299917924218e-05
14963;2.0279996533645317e-05
14964;1.878100010799244e-05
14965;2.0495001081144437e-05
14966;2.7832000341732055e-05
14967;1.1726002412615344e-05
14968;1.2461998267099261e-05
14969;9.911997040035203e-06
14970;1.0125000699190423e-05
14971;1.0354000551160425e-05
14972;1.0312000085832551e-05
14973;1.0945997928502038e-05
14974;1.1964999430347234e-05
14975;1.0577001376077533e-05
14976;1.9168001017533243e-05
14977;1.3482000213116407e-05
14978;1.1199997970834374e-05
14979;1.091599915525876e-05
14980;1.138900188379921e-05
14981;1.0553001629887149e-05
14982;1.0228999599348754e-05
14983;1.0650997865013778e-05
14984;1.0533000022405759e-05
14985;1.0423998901387677e-05
14986;1.0677998943720013e-05
14987;1.0225998266832903e-05
14988;9.762999980011955e-06
14989;1.0908999684033915e-05
14990;9.834002412389964e-06
14991;9.669998689787462e-06
14992;1.0608000593492761e-05
14993;1.0436000593472272e-05
14994;1.0375002602813765e-05
14995;9.933999535860494e-06
14996;9.330000466434285e-06
14997;1.1424999684095383e-05
14998;1.00840006780345e-05
14999;1.0431998816784471e-05
15000;1.089899888029322e-05
15001;1.3091001164866611e-05
15002;1.135400088969618e-05
15003;1.0392999683972448e-05
15004;1.1542997526703402e-05
15005;1.0649000614648685e-05
15006;1.0435000149300322e-05
15007;1.075699765351601e-05
15008;1.0880001354962587e-05
15009;1.037900074152276e-05
15010;1.0581999958958477e-05
15011;1.0463001672178507e-05
15012;1.0525000107008964e-05
15013;9.010000212583691e-06
15014;1.005100057227537e-05
15015;1.0110001312568784e-05
15016;1.0726998880272731e-05
15017;1.0440999176353216e-05
15018;1.0450999980093911e-05
15019;1.0012001439463347e-05
15020;1.1460000678198412e-05
15021;1.0297000699210912e-05
15022;1.0107996786246076e-05
15023;9.9300013971515e-06
15024;1.0417999874334782e-05
15025;1.0724001185735688e-05
15026;8.937000529840589e-06
15027;1.0219999239780009e-05
15028;9.495997801423073e-06
15029;9.627001418266445e-06
15030;9.794999641599134e-06
15031;1.0306001058779657e-05
15032;1.0166000720346346e-05
15033;1.029099803417921e-05
15034;1.0722000297391787e-05
15035;9.425002645002678e-06
15036;1.0060000931844115e-05
15037;1.1014999472536147e-05
15038;1.1263000487815589e-05
15039;1.063899981090799e-05
15040;9.160001354757696e-06
15041;9.624000085750595e-06
15042;9.534000128041953e-06
15043;8.72799864737317e-06
15044;1.022300057229586e-05
15045;1.0322000889573246e-05
15046;8.933999197324738e-06
15047;1.018699913402088e-05
15048;1.6243000573012978e-05
15049;1.0602001566439867e-05
15050;9.525996574666351e-06
15051;1.0419000318506733e-05
15052;1.1889002053067088e-05
15053;1.1077998351538554e-05
15054;9.903997124638408e-06
15055;9.819999831961468e-06
15056;1.034399974741973e-05
15057;9.135997970588505e-06
15058;9.777999366633594e-06
15059;9.048999345395714e-06
15060;9.761999535840005e-06
15061;1.0773001122288406e-05
15062;1.0940002539427951e-05
15063;1.006900129141286e-05
15064;1.063899981090799e-05
15065;1.1087999155279249e-05
15066;1.0062001820188016e-05
15067;1.1160002031829208e-05
15068;1.1487001756904647e-05
15069;1.0712003131629899e-05
