Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers				
24,14323719	0,078568904	0,078074934	214421				
24,43589884	0,082348475	0,095550915	214472				
24,71305539	0,079901429	0,086914557	214527				
24,96163475	0,075727417	0,06192978	214563				
25,24684338	0,096107667	0,078584658	214603				
25,5431375	0,095206378	0,083257126	214659				
25,80951626	0,0833622	0,073317452	214699				
26,07420834	0,076399569	0,078301054	214754				
26,34324315	0,078963067	0,075878233	214795				
26,61828841	0,079304263	0,084152807	214850				
26,90141276	0,092273356	0,081483479	214906				
27,19679531	0,12142069	0,064804635	214947				
27,4815136	0,076270159	0,058049489	214983				
27,73407018	0,081430656	0,058108166	215019				
27,97988584	0,078720969	0,054044498	215056				
28,24047851	0,085135362	0,064264168	215096				
28,49208388	0,081432406	0,059656804	215136				
28,74041754	0,083932336	0,053956226	215172				
28,99862398	0,077794897	0,070950086	215224				
29,25652185	0,080910653	0,06215454	215265				
29,53944933	0,079436214	0,090648749	215320				
29,80666058	0,079748174	0,076839694	215371				
30,06218472	0,078201723	0,05859597	215412				
30,31165764	0,077149884	0,060133108	215452				
30,56337977	0,079187356	0,060978506	215488				
30,82173996	0,078795496	0,062522554	215525				
31,09516264	0,077070479	0,088118041	215580				
31,34793493	0,076693599	0,064762736	215620				
31,61489735	0,079685299	0,076257897	215672				
31,86380968	0,077614229	0,060362212	215708				
32,13011741	0,076687102	0,074802432	215759				
32,38738952	0,082117332	0,061714654	215799				
32,65885029	0,077359153	0,076044639	215840				
32,91616246	0,082489776	0,064922178	215876				
33,23286551	0,103036568	0,097440284	215931				
33,51801907	0,084282802	0,087516857	215987				
33,79366865	0,075280167	0,089377681	216038				
34,06291764	0,077898577	0,078291403	216089				
34,33564741	0,078974644	0,079684378	216141				
34,66060269	0,134054703	0,078466233	216196				
34,93410317	0,077263923	0,083106791	216251				
35,20448701	0,07815154	0,080412105	216306				
35,46785191	0,080028141	0,070979485	216350				
35,7239902	0,082415128	0,064098602	216390				
35,98418913	0,079866044	0,063652889	216427				
36,25057105	0,084678331	0,070689393	216467				
36,50047981	0,079734173	0,061635328	216504				
36,77708172	0,080252066	0,087582345	216560				
37,04479878	0,085232043	0,071495942	216616				
37,31191589	0,080444528	0,074989229	216667				
37,61973794	0,114717688	0,082197481	216723				
37,89453753	0,088196504	0,074749971	216778				
38,20165573	0,111779264	0,079172203	216833				
38,48818878	0,088905413	0,082945781	216885				
38,76998409	0,079133033	0,086336448	216940				
39,01481011	0,077836529	0,054477826	216977				
39,27413012	0,078135414	0,069374051	217017				
39,52596932	0,076954132	0,063011517	217057				
39,78896298	0,0791027	0,066694296	217097				
40,03845666	0,078962408	0,057846127	217134				
40,28502847	0,077351512	0,056920892	217170				
40,56468142	0,079279187	0,089858872	217225				
40,83188404	0,081762345	0,071094897	217266				
41,09152513	0,080098099	0,066425682	217307				
41,37427296	0,081357186	0,091290734	217363				
41,63826753	0,081401866	0,061872963	217404				
41,94509392	0,133648534	0,059611719	217441				
42,22285717	0,080811831	0,087538453	217496				
42,49228817	0,078181932	0,078273145	217548				
42,75662818	0,079658024	0,070239475	217584				
43,01034334	0,082427474	0,053737255	217621				
43,27285758	0,084588109	0,059396346	217658				
43,55040237	0,083130645	0,081063255	217710				
43,83785348	0,082701507	0,083918623	217761				
44,10415127	0,08505761	0,063066522	217802				
44,38020025	0,086105086	0,060515899	217842				
44,65707422	0,08670262	0,074592979	217894				
44,95074172	0,080210487	0,095329044	217950				
45,23825727	0,099409968	0,065166765	217991				
45,56392612	0,122101226	0,085238319	218043				
45,82556461	0,081894321	0,06648342	218083				
46,0794765	0,077896461	0,05965235	218123				
46,35167023	0,090329677	0,065304986	218163				
46,63838578	0,085787215	0,087219307	218219				
46,91403944	0,083334453	0,071207615	218259				
47,17962876	0,092224214	0,060262094	218299				
47,44061933	0,081846663	0,068402472	218336				
47,69477416	0,080197571	0,063227337	218376				
47,96847246	0,083914083	0,065881044	218412				
48,24171591	0,081647543	0,080045999	218452				
48,52123338	0,085545073	0,078009597	218503				
48,80193619	0,080062093	0,08335157	218544				
49,07134548	0,08158068	0,069946409	218581				
49,35515341	0,103497144	0,070179821	218622				
49,62889407	0,078720539	0,086005988	218677				
49,91170744	0,080779434	0,086017397	218718				
50,16428473	0,07883188	0,063933929	218759				
50,43663762	0,078308771	0,079535221	218814				
50,68805023	0,077267014	0,063167139	218854				
50,96062445	0,077752193	0,081049428	218905				
51,23636622	0,080045401	0,081246774	218957				
51,48490237	0,078816268	0,058259228	218993				
51,75650542	0,078971283	0,080431933	219049				
52,01740092	0,079440388	0,068553516	219090				
52,28541232	0,079667316	0,061177269	219126				
52,55732779	0,080129785	0,0814939	219181				
52,81714192	0,082143708	0,067081629	219222				
53,0863409	0,105519951	0,051388364	219259				
53,35576049	0,07885725	0,077999605	219310				
53,63765243	0,077785144	0,083650397	219366				
53,90137077	0,082651334	0,06187937	219407				
54,14978643	0,080793063	0,055513329	219444				
54,40662976	0,079719965	0,06371689	219481				
54,66740407	0,079174649	0,06737399	219517				
54,92134664	0,076835838	0,063732508	219557				
55,18869693	0,082600274	0,068557982	219598				
55,43809645	0,076930191	0,060994945	219638				
55,68545087	0,079194128	0,059141413	219674				
55,96957734	0,078939437	0,085304598	219729				
56,22895789	0,077679946	0,070139958	219765				
56,48996803	0,082733077	0,065562871	219805				
56,78290022	0,115048159	0,066643055	219841				
57,02889493	0,074614069	0,060269371	219877				
57,28465061	0,082333021	0,06188125	219918				
57,53011276	0,074728234	0,057811257	219954				
57,80280557	0,088158446	0,067825025	219994				
58,05747874	0,0786027	0,06642123	220034				
58,31442807	0,080972987	0,056062136	220074				
58,56792445	0,08111554	0,060768977	220114				
58,81738323	0,079292404	0,056896508	220154				
59,07270744	0,080919122	0,060520902	220194				
59,33524283	0,078462365	0,071758814	220230				
59,58839442	0,077686352	0,060235869	220271				
59,87034259	0,083266516	0,086357963	220323				
60,19223919	0,126778773	0,079973473	220378				
60,45100084	0,082302978	0,064893724	220419				
60,71016345	0,082558047	0,060314485	220459				
60,96640772	0,081469573	0,059229252	220495				
61,23559181	0,084228953	0,071018901	220535				
61,4996121	0,087581293	0,062886623	220575				
61,75757634	0,082260649	0,062181871	220611				
62,01515735	0,082816261	0,062932695	220648				
62,26836792	0,081600935	0,058008334	220684				
62,58521508	0,110485718	0,092101764	220739				
62,84861916	0,084030409	0,064942939	220783				
63,10278669	0,082317396	0,056794225	220819				
63,37152667	0,087343874	0,067625881	220860				
63,63616003	0,079925371	0,064798771	220901				
63,89319488	0,081210111	0,063958906	220942				
64,15124154	0,082684542	0,061669341	220983				
64,42364633	0,08541735	0,057581265	221019				
64,7181959	0,098847317	0,076469424	221075				
64,97489312	0,082273681	0,059755258	221115				
65,25935342	0,087387991	0,080324049	221171				
65,52334227	0,081897107	0,068530635	221212				
65,81347548	0,08233439	0,081958846	221253				
66,05851465	0,078619704	0,05185584	221289				
66,31967241	0,08308714	0,061584726	221326				
66,58550095	0,082158239	0,062469619	221363				
66,87967575	0,081096289	0,100275506	221419				
67,13935437	0,085607894	0,060785224	221455				
67,43850564	0,116523351	0,067441741	221495				
67,6924515	0,085273353	0,057574942	221536				
67,949909	0,078909973	0,064971666	221576				
68,20711468	0,080582557	0,067486096	221612				
68,46748167	0,078917325	0,067489781	221649				
68,74233861	0,080931986	0,06626957	221686				
69,00183758	0,092643359	0,05686634	221727				
69,26226656	0,082764234	0,064414451	221763				
69,51562006	0,083325329	0,057448367	221799				
69,77154741	0,080337862	0,065665669	221840				
70,02460351	0,081741195	0,054942961	221877				
70,28209013	0,08374945	0,060886022	221918				
70,53836398	0,083726554	0,059627874	221958				
70,81851412	0,08156254	0,087106224	222009				
71,08280352	0,08137911	0,070446673	222049				
71,33745431	0,081911091	0,057357834	222085				
71,59599971	0,07939545	0,063650105	222121				
71,84882827	0,082774675	0,056328723	222157				
72,10632381	0,079833906	0,062399332	222198				
72,37144141	0,081625425	0,072118298	222249				
72,61881723	0,079721124	0,053950925	222285				
72,89825925	0,079742342	0,083644354	222340				
73,15380372	0,081064508	0,058039817	222377				
73,43859384	0,107751396	0,059959964	222414				
73,69149906	0,079667721	0,059982132	222455				
73,97063592	0,08067941	0,085137467	222511				
74,23776492	0,084789393	0,068952203	222552				
74,53724441	0,083588995	0,08831324	222607				
74,80724628	0,082078162	0,07332278	222647				
75,08610439	0,086409417	0,071417184	222688				
75,36010804	0,081575635	0,064014069	222725				
75,64082828	0,080822902	0,061111774	222762				
75,92433755	0,080379362	0,092214937	222817				
76,18123461	0,080311553	0,063686228	222858				
76,44683695	0,084192275	0,065039243	222894				
76,69973084	0,079875701	0,058953372	222930				
76,98596056	0,083869056	0,07652513	222967				
77,27916535	0,084537939	0,09604516	223022				
77,5511241	0,085236292	0,067729152	223058				
77,82532741	0,084131835	0,070879182	223098				
78,09210311	0,088790443	0,060575897	223139				
78,36838002	0,095959745	0,066461543	223176				
78,62006508	0,079251903	0,056767411	223213				
78,87937628	0,080751238	0,064421129	223250				
79,130714	0,081992408	0,056282346	223287				
79,39703863	0,089194714	0,060817024	223327				
79,64173728	0,079950153	0,054667994	223363				
79,9088134	0,080960527	0,073025142	223404				
80,16279974	0,081700988	0,058533384	223441				
80,42580811	0,080853001	0,065878942	223482				
80,70509686	0,081038679	0,082344915	223538				
81,02811552	0,079781721	0,076774796	223578				
81,2932449	0,083455711	0,059426063	223615				
81,55411453	0,080446968	0,064707556	223655				
81,80652303	0,078465352	0,064537685	223695				
82,06960697	0,082487554	0,065884167	223732				
82,34575371	0,087513545	0,065534648	223768				
82,60861183	0,081939021	0,05849833	223804				
82,90487311	0,113629546	0,066355113	223844				
83,16210518	0,080067123	0,060106986	223885				
83,42015349	0,083093654	0,061152137	223921				
83,68253162	0,081897764	0,066313448	223961				
83,93910564	0,082381248	0,061536738	224002				
84,20307308	0,081965743	0,06086063	224042				
84,46165828	0,080925731	0,060436243	224078				
84,71800016	0,07891606	0,062755561	224118				
84,97709655	0,079592881	0,064391802	224159				
85,24624639	0,089907997	0,064249528	224196				
85,53023135	0,082420572	0,087078295	224252				
85,79132004	0,083818702	0,062502803	224288				
86,04845577	0,080457202	0,057965345	224328				
86,30945629	0,089305294	0,055383674	224369				
86,56828483	0,081639848	0,061064807	224410				
86,8256002	0,08091852	0,063223628	224450				
87,0798075	0,081432925	0,058500769	224490				
87,33426458	0,079168273	0,058496253	224527				
87,61029029	0,101406742	0,060392577	224564				
87,86683449	0,080650653	0,06272841	224600				
88,12819339	0,08410704	0,062700319	224640				
88,38698114	0,079928719	0,06274634	224680				
88,63468431	0,08098401	0,052372945	224716				
88,89697551	0,082962931	0,069356216	224756				
89,17453688	0,103105928	0,059751581	224797				
89,44062223	0,082798499	0,066623778	224833				
89,69255325	0,08039755	0,055473042	224870				
89,94226977	0,08069815	0,053251479	224906				
90,20439655	0,080881267	0,063441557	224946				
90,4609573	0,082099131	0,059253027	224987				
90,72317547	0,082120184	0,063911173	225027				
90,98611132	0,085532453	0,058855497	225067				
91,24243035	0,080600258	0,060466728	225108				
91,5026435	0,081071501	0,064706199	225145				
91,76016255	0,081293751	0,060374183	225185				
92,01611591	0,083248656	0,057147885	225221				
92,29972022	0,10212309	0,066747608	225262				
92,55833914	0,080779277	0,058877673	225303				
92,82439743	0,084209691	0,064060474	225343				
93,08511612	0,082449622	0,062508467	225383				
93,3492487	0,082653543	0,066765357	225419				
93,60245939	0,081278382	0,05548356	225455				
93,86141116	0,08314737	0,06008651	225496				
94,12122419	0,083220396	0,062748339	225537				
94,37958761	0,0814177	0,062425819	225578				
94,64169499	0,081376597	0,066011785	225619				
94,91530576	0,085111752	0,071835909	225659				
95,17115793	0,082262748	0,057292945	225696				
95,43588926	0,083840641	0,060890709	225736				
95,69438045	0,080349742	0,061985041	225777				
95,96126315	0,080129304	0,069343843	225822				
96,24031069	0,080847841	0,065613384	225858				
96,49246073	0,079351802	0,060591617	225894				
96,80043154	0,134164544	0,060587378	225935				
97,06126342	0,082502536	0,066549043	225971				
97,32025201	0,080508027	0,058906187	226007				
97,57771713	0,080109754	0,062027339	226048				
97,83722543	0,084219028	0,059314616	226088				
98,09622168	0,079216857	0,06743404	226128				
98,36080867	0,084871609	0,064914714	226169				
98,61340699	0,079840481	0,057907776	226210				
98,86683911	0,080670776	0,0597227	226247				
99,12633377	0,078979746	0,062456655	226288				
99,37663139	0,081656065	0,05201164	226324				
99,6333567	0,081164326	0,056736393	226365				
99,89018768	0,086294089	0,052853924	226401				
100,1466434	0,082371091	0,062252689	226441				
100,4070544	0,082076963	0,059354764	226481				
100,6624213	0,079447467	0,058311607	226518				
100,9291195	0,083427105	0,064268245	226555				
101,1862197	0,079551221	0,056520264	226595				
101,4635833	0,085975805	0,06393053	226635				
101,7171786	0,080160934	0,056315559	226671				
102,0098818	0,086539146	0,068959205	226712				
102,2686765	0,083496676	0,058336799	226753				
102,5185987	0,081512766	0,054822827	226790				
102,7879373	0,087667899	0,065334509	226830				
103,0438646	0,081269789	0,063805038	226870				
103,3043176	0,081848647	0,06163059	226906				
103,563394	0,081666229	0,058097543	226942				
103,8329165	0,082565194	0,071442946	226994				
104,0909341	0,083687144	0,058067644	227030				
104,3445465	0,082174335	0,057036276	227067				
104,5956094	0,0811122	0,056118833	227107				
104,8710183	0,087369219	0,067160254	227147				
105,1190153	0,081145732	0,0547502	227183				
105,383412	0,085772998	0,061751913	227224				
105,6441939	0,086879777	0,055797184	227260				
105,9097431	0,084921941	0,065159682	227296				
106,1727658	0,088536701	0,058282583	227333				
106,461498	0,080538808	0,094102212	227384				
106,7270537	0,079507277	0,064439474	227424				
106,9950312	0,087877133	0,062787813	227465				
107,2549313	0,081624209	0,061832063	227502				
107,5115182	0,077196783	0,059061401	227542				
107,7705287	0,0784556	0,064955375	227582				
108,0359523	0,081157419	0,063409568	227618				
108,2926722	0,080375657	0,061374875	227655				
108,544047	0,084967291	0,051041437	227692				
108,791371	0,079336468	0,052771865	227729				
109,0461995	0,0795374	0,062102302	227769				
109,3099969	0,078896311	0,068116456	227810				
109,5619274	0,080903705	0,057022796	227846				
109,8176371	0,079761395	0,061966616	227886				
110,0726169	0,079754387	0,055891732	227927				
110,3235213	0,0807281	0,058577558	227964				
110,602974	0,08096676	0,080044537	228004				
110,8670729	0,089562511	0,058461438	228041				
111,1167138	0,078992211	0,05911795	228081				
111,3679493	0,082316861	0,052903966	228117				
111,6179653	0,080208272	0,055177853	228157				
111,875259	0,082253433	0,061940572	228194				
112,1281222	0,082460846	0,0555226	228230				
112,3802161	0,080472495	0,057123283	228267				
112,6462569	0,084343181	0,066683072	228304				
112,8977642	0,081310794	0,054009641	228341				
113,1568254	0,080552454	0,061753836	228378				
113,4122533	0,079178859	0,062817109	228415				
113,6611082	0,078297604	0,050749322	228451				
113,9263507	0,08386188	0,065912703	228491				
114,1818576	0,083366392	0,058094718	228531				
114,442035	0,083074035	0,059915143	228567				
114,7053999	0,08321624	0,063155115	228607				
114,9821261	0,080264014	0,077184693	228647				
115,2402435	0,081175174	0,060886639	228687				
115,50563	0,083141174	0,065837912	228723				
115,7783279	0,088934573	0,070075867	228760				
116,0414253	0,083520086	0,064558489	228800				
116,3090092	0,080752729	0,067937023	228840				
116,5922286	0,081170207	0,085778299	228876				
116,8532883	0,081435237	0,06480681	228913				
117,113491	0,08400186	0,060103526	228953				
117,3704584	0,082128591	0,059251597	228989				
117,6279214	0,082894519	0,055391798	229030				
117,8852701	0,081233247	0,061293876	229070				
118,147609	0,080600228	0,059747274	229106				
118,4102398	0,082245773	0,06430582	229147				
118,6727604	0,082979907	0,059000382	229183				
118,9454376	0,085577616	0,063443071	229224				
119,2133293	0,084708924	0,065082735	229264				
119,4980333	0,080363807	0,059513646	229300				
119,7700421	0,090780426	0,065751467	229341				
120,0365647	0,082036962	0,068039616	229377				
120,3271821	0,082811123	0,064901515	229417				
120,598163	0,092801908	0,059642323	229457				
120,862006	0,084269112	0,061949878	229494				
121,1186323	0,079764941	0,058365719	229531				
121,3883602	0,084504796	0,062034638	229567				
121,6482642	0,082057175	0,059121542	229603				
121,9115156	0,079151457	0,06457936	229643				
122,1875418	0,082741962	0,056951154	229683				
122,4523835	0,083025848	0,06349069	229720				
122,713306	0,082071256	0,063956593	229760				
122,9868152	0,08318256	0,072476216	229796				
123,2387552	0,082134041	0,056198116	229832				
123,5029972	0,080816692	0,067286603	229872				
123,7672199	0,081805577	0,067201066	229912				
124,0273271	0,080140711	0,060599365	229948				
124,2797492	0,082070229	0,054511261	229984				
124,5358515	0,08058521	0,055190127	230024				
124,7978873	0,084432491	0,061920875	230061				
125,0529476	0,081401289	0,058195367	230097				
125,3165659	0,081407003	0,06137625	230137				
125,5850215	0,090827454	0,056995252	230178				
125,8871907	0,117045865	0,061677927	230218				
126,1428218	0,083188797	0,057834823	230254				
126,399841	0,081116941	0,058665237	230294				
126,6598952	0,08005328	0,055515386	230334				
126,9088018	0,080089827	0,053682701	230375				
127,1756074	0,080942679	0,066290883	230416				
127,4326149	0,081430721	0,058827931	230456				
127,6864511	0,0814421	0,054974159	230492				
127,9636029	0,081678263	0,079339288	230547				
128,2251036	0,081292362	0,061837254	230587				
128,4802865	0,080825016	0,058215714	230623				
128,7398847	0,079630674	0,060258887	230664				
128,9883957	0,08294026	0,049301502	230701				
129,2446526	0,080474248	0,054323272	230738				
129,5083567	0,080475853	0,068024904	230778				
129,7631363	0,079309222	0,058526828	230818				
130,024903	0,080112482	0,056252157	230855				
130,3084229	0,112931495	0,055108239	230891				
130,5800013	0,080339506	0,070152315	230931				
130,8369743	0,078971694	0,062255891	230967				
131,0983426	0,078082695	0,06497739	231008				
131,3680145	0,079428043	0,07765313	231044				
131,6223776	0,080040792	0,06030138	231081				
131,8851191	0,082619282	0,063486086	231117				
132,1346985	0,079566312	0,054482417	231153				
132,3886678	0,080572986	0,055823431	231190				
132,6527468	0,082132589	0,066160771	231226				
132,9194261	0,082530509	0,069431855	231267				
133,1761117	0,078208068	0,062061297	231307				
133,4401801	0,081238267	0,062235643	231344				
133,7126538	0,080334602	0,059424577	231380				
133,9664473	0,080184519	0,058004761	231416				
134,2360466	0,08119422	0,06614141	231457				
134,5099805	0,086656841	0,064143118	231497				
134,7881435	0,084889597	0,066994287	231537				
135,0587319	0,082437243	0,064825757	231578				
135,3202116	0,080552217	0,062535991	231619				
135,5805843	0,08761689	0,055643143	231655				
135,8403501	0,083707796	0,061987311	231692				
136,1041103	0,07971216	0,067467526	231732				
136,3631217	0,081978005	0,059190412	231772				
136,6307477	0,081947169	0,065902646	231813				
136,8853075	0,079561268	0,06081268	231849				
137,1536243	0,079877345	0,067070919	231889				
137,4135908	0,082054877	0,059657017	231925				
137,676321	0,082515818	0,061267372	231966				
137,9390338	0,079553263	0,066980999	232006				
138,1954494	0,081382501	0,055367144	232042				
138,4856067	0,079786836	0,080055246	232093				
138,7493142	0,080023602	0,064192225	232133				
139,006348	0,079374673	0,058967832	232170				
139,2796102	0,078712763	0,075049495	232211				
139,5463538	0,07839839	0,064107686	232251				
139,85972	0,083433694	0,084414138	232287				
140,126124	0,080904675	0,064523757	232328				
140,397766	0,081233732	0,069726366	232365				
140,6762025	0,089292844	0,06528567	232401				
140,9397419	0,078220956	0,062457271	232437				
141,2068573	0,081260392	0,061388835	232473				
141,4662428	0,079790497	0,058186981	232509				
141,7238723	0,080099893	0,05517845	232549				
141,988043	0,080874268	0,063393192	232589				
142,2495877	0,082810415	0,058415417	232626				
142,5991444	0,080747534	0,134369255	232662				
142,8696629	0,0842412	0,067267408	232702				
143,1352189	0,081850768	0,062402292	232739				
143,4041358	0,084159079	0,063541075	232775				
143,6873576	0,083753628	0,079251705	232830				
143,9481682	0,079448542	0,0624527	232870				
144,212971	0,080275364	0,065070604	232906				
144,4851526	0,080380702	0,067873452	232942				
144,7515728	0,080646895	0,071905728	232979				
145,0330115	0,097851879	0,063848443	233015				
145,2998544	0,079941002	0,063381017	233055				
145,5591647	0,079499254	0,064699659	233095				
145,8226661	0,088018943	0,054730079	233132				
146,0849255	0,086979751	0,058198052	233173				
146,3578483	0,083811775	0,069278007	233210				
146,6366872	0,085955076	0,073356006	233251				
146,9087917	0,081994458	0,074038359	233292				
147,1715204	0,081490587	0,058875479	233332				
147,4368555	0,082435103	0,061226121	233369				
147,7035572	0,079484161	0,064191939	233406				
147,973198	0,082879668	0,067927811	233446				
148,2383489	0,086358216	0,060274646	233482				
148,4974373	0,082776913	0,059931088	233519				
148,7614388	0,080728285	0,063972591	233560				
149,0368286	0,095852118	0,059650268	233596				
149,3012312	0,080264617	0,068207232	233636				
149,5787374	0,091053355	0,067101485	233677				
149,8337502	0,080068562	0,057158224	233714				
150,1048638	0,088372319	0,06033308	233750				
150,3816921	0,081494178	0,072794656	233787				
150,6385181	0,078577793	0,056587245	233823				
150,9060871	0,083520791	0,061939848	233859				
151,1632931	0,079864486	0,060057893	233895				
151,4469608	0,087653969	0,07277788	233935				
151,7059884	0,07784361	0,058416205	233972				
151,9748869	0,080677403	0,059708121	234012				
152,2337899	0,0804954	0,060517231	234052				
152,5039375	0,083872163	0,062551906	234089				
152,7623189	0,07892332	0,060632016	234126				
153,0338859	0,086136852	0,064926273	234166				
153,2980978	0,07974514	0,061447649	234203				
153,5738137	0,083703723	0,070643698	234243				
153,8317231	0,07709243	0,064424209	234283				
154,1018945	0,084049791	0,066056652	234323				
154,3650993	0,082415687	0,061119806	234363				
154,650163	0,089875987	0,077365559	234414				
154,9174767	0,080826838	0,066878121	234454				
155,1853459	0,089158448	0,057051624	234490				
155,4825509	0,114816778	0,059625557	234530				
155,7512657	0,083553923	0,068609147	234566				
156,0115239	0,077304707	0,063292827	234606				
156,2843842	0,092336534	0,060576428	234642				
156,5407923	0,077366885	0,059675278	234678				
156,8017123	0,078243972	0,064603135	234719				
157,0598794	0,079888194	0,062423786	234759				
157,3258074	0,079650151	0,069371701	234800				
157,5883546	0,081049906	0,061618987	234836				
157,8730142	0,079813944	0,070032926	234876				
158,1490035	0,087818579	0,060574705	234912				
158,4213907	0,083205162	0,063164129	234952				
158,6786022	0,079887327	0,059064823	234988				
158,9492234	0,078376165	0,072416726	235024				
159,207482	0,080928994	0,054918439	235060				
159,4657433	0,078505533	0,062607134	235096				
159,7232591	0,079177377	0,058555077	235137				
159,9827485	0,080194683	0,059653423	235177				
160,2384215	0,078209043	0,057585589	235214				
160,5141513	0,07959123	0,076612339	235254				
160,7759479	0,079504472	0,063569198	235290				
161,0335119	0,080248461	0,058360704	235327				
161,2979144	0,087251036	0,060641684	235364				
161,5651713	0,083382685	0,066922123	235400				
161,8390827	0,079676234	0,065329278	235440				
162,1031967	0,086222795	0,059317636	235477				
162,3628543	0,081150798	0,061920757	235517				
162,626263	0,078982314	0,063845825	235557				
162,8878219	0,080014485	0,063301989	235598				
163,1501971	0,079191736	0,05817263	235639				
163,4249349	0,081222271	0,0709258	235675				
163,6980421	0,080909097	0,069201156	235716				
163,9675365	0,085829846	0,059953485	235753				
164,223427	0,079926687	0,057012648	235789				
164,4939385	0,087010301	0,062765299	235830				
164,757816	0,079113713	0,065170554	235867				
165,0212602	0,079225881	0,063746407	235904				
165,2936415	0,092833707	0,06157935	235940				
165,5530419	0,078792632	0,060656252	235977				
165,8118697	0,078096492	0,063072843	236018				
166,0751812	0,079038888	0,064580393	236054				
166,3559722	0,077764145	0,083644068	236109				
166,6189409	0,077409667	0,058129631	236145				
166,8827305	0,078536185	0,060448785	236185				
167,1524012	0,089168881	0,060872166	236221				
167,4329043	0,082885442	0,081915684	236276				
167,6971711	0,078587784	0,064154874	236313				
167,965808	0,081746489	0,061086679	236353				
168,2296569	0,0792665	0,067986022	236393				
168,4828432	0,078985036	0,056853406	236429				
168,7439218	0,082235516	0,054951497	236469				
169,0057171	0,08012244	0,064455449	236510				
169,2671902	0,079923604	0,057737329	236551				
169,5306524	0,079739448	0,059774346	236592				
169,794926	0,081154101	0,063507145	236632				
170,058259	0,080442012	0,064541724	236673				
170,3347072	0,083303297	0,062907034	236713				
170,6048783	0,079805367	0,06625669	236754				
170,8814639	0,080988439	0,07677454	236794				
171,1343883	0,077138767	0,054174351	236830				
171,4291046	0,07842658	0,082195268	236885				
171,7090803	0,077739541	0,06486186	236925				
171,9730628	0,078488829	0,060550515	236962				
172,231399	0,079738586	0,05885461	236998				
172,504179	0,085491516	0,066339193	237035				
172,7655531	0,078923596	0,059999103	237076				
173,0366286	0,079326584	0,068129267	237116				
173,2990783	0,083343288	0,057530985	237152				
173,5639165	0,080070807	0,061126454	237192				
173,8227413	0,079370283	0,060138312	237229				
174,0883042	0,079522918	0,065606331	237265				
174,3521507	0,078986707	0,063015513	237306				
174,6118418	0,080402813	0,057810021	237346				
174,8644433	0,079090924	0,055944136	237387				
175,1210714	0,079772642	0,057550659	237423				
175,3779546	0,07987772	0,054433351	237463				
175,6435388	0,080792319	0,058853991	237504				
175,8970638	0,078953828	0,05581551	237541				
176,1553051	0,083018222	0,056166693	237578				
176,4114931	0,079888869	0,057431736	237614				
176,6694127	0,079802472	0,058728905	237654				
176,9340021	0,07887522	0,064827542	237695				
177,1920401	0,080387261	0,057495679	237731				
177,457295	0,07848671	0,066532614	237771				
177,7209964	0,081383528	0,06188179	237807				
177,9846166	0,085559351	0,058320869	237843				
178,243165	0,079823211	0,058965863	237883				
178,4969178	0,078966647	0,055987063	237920				
178,7579804	0,079462971	0,059220855	237956				
179,019735	0,081908622	0,060067912	237992				
179,2808373	0,081074752	0,060164893	238028				
179,5461838	0,07911042	0,066388653	238069				
179,8079796	0,078933343	0,064141799	238105				
180,0611141	0,078165365	0,057751816	238141				
180,3252675	0,080274941	0,063359767	238181				
180,596984	0,080208167	0,069866594	238222				
180,8594976	0,080856955	0,055846488	238258				
181,1211426	0,079168129	0,05451654	238294				
181,383137	0,080489311	0,056009396	238331				
181,6443268	0,078648864	0,062921713	238371				
181,9579605	0,080093073	0,067364582	238407				
182,2209295	0,079374788	0,062408721	238447				
182,4856077	0,080675132	0,062872975	238484				
182,755384	0,079842703	0,064715279	238520				
183,0133118	0,076871548	0,056945312	238557				
183,2768772	0,078900795	0,062839931	238597				
183,5416731	0,082064525	0,063715746	238638				
183,8294014	0,079957111	0,087163665	238679				
184,095017	0,079305786	0,065145831	238715				
184,3564458	0,080346445	0,057374566	238752				
184,6111776	0,080577056	0,051777424	238788				
184,9128627	0,114318824	0,064462616	238828				
185,1692639	0,081522952	0,056875516	238865				
185,4347775	0,081142311	0,061634095	238905				
185,6957008	0,076566912	0,065666916	238945				
185,965387	0,076927458	0,074601639	238985				
186,2290186	0,078016784	0,063762282	239022				
186,4925194	0,077514821	0,066525971	239058				
186,7488968	0,078981308	0,056692435	239094				
187,0084189	0,077772639	0,060433145	239130				
187,268668	0,078249554	0,059382523	239167				
187,536869	0,076359084	0,065074759	239207				
187,8052566	0,078604493	0,066406164	239247				
188,0694476	0,080693483	0,061708144	239288				
188,3340972	0,078998243	0,06501622	239329				
188,5947427	0,076990785	0,058307823	239369				
188,8678614	0,085039111	0,069807677	239409				
189,1268867	0,078568851	0,058585055	239449				
189,3832891	0,078586538	0,058362614	239486				
189,6354409	0,077252399	0,059112626	239522				
189,8912639	0,076082598	0,060948285	239559				
190,1440908	0,077025916	0,05706829	239595				
190,4034078	0,079852397	0,058877065	239631				
190,656898	0,076588434	0,057302506	239667				
190,9232608	0,081512359	0,057177918	239703				
191,1825063	0,081830896	0,058168701	239740				
191,4738625	0,081624752	0,089312672	239780				
191,7458119	0,078670991	0,066775157	239821				
192,0006661	0,080684725	0,053410653	239857				
192,256361	0,079109851	0,056497202	239894				
192,511565	0,079577426	0,053979215	239930				
192,7731294	0,07997715	0,060604432	239970				
193,0353243	0,078773624	0,056661031	240007				
