Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers	Sensors	Total discovery time
1267,582727	0,217647267	0,119398271	126519	2846	0,596897398
1268,179624	0,232286917	0,143583201	126574	2847	0,498959007
1268,678583	0,213963455	0,116887557	126618	2848	0,48675311
1269,165336	0,210781471	0,110277242	126658	2849	0,504717278
1269,670054	0,218320159	0,113036827	126694	2850	0,501170897
1270,171224	0,213262095	0,118931949	126734	2851	0,553198537
1270,724423	0,221599561	0,115152648	126779	2852	0,546748709
1271,271172	0,230007748	0,148431315	126834	2853	0,504170115
1271,775342	0,217616682	0,111765039	126875	2854	0,513868211
1272,28921	0,216565216	0,118763234	126916	2855	0,567490907
1272,856701	0,261680342	0,120949704	126957	2856	0,504559745
1273,361261	0,211912932	0,123962035	126998	2857	0,547477177
1273,908738	0,2366046	0,115296407	127039	2858	0,49965427
1274,408392	0,215536029	0,115128656	127079	2859	0,506973752
1274,915366	0,218679556	0,11558848	127119	2860	0,493887266
1275,409253	0,209630577	0,111038036	127156	2861	0,499926766
1275,90918	0,214033334	0,115971133	127192	2862	0,499290101
1276,40847	0,208662485	0,122194761	127232	2863	0,576584475
1276,985054	0,221879846	0,1461095	127284	2864	0,530133514
1277,515188	0,247469852	0,110341424	127320	2865	0,49487979
1278,010068	0,207764064	0,120676318	127361	2866	0,526339655
1278,536407	0,20829647	0,149515876	127416	2867	0,492701235
1279,029109	0,212336615	0,109740884	127452	2868	0,546606623
1279,575715	0,25502871	0,124322893	127493	2869	0,569593926
1280,145309	0,220400467	0,112403854	127534	2870	0,51686208
1280,662171	0,218055472	0,111483912	127578	2871	0,504785433
1281,166957	0,217854633	0,118786248	127619	2872	0,349743707
1281,5167	0,08991217	0,111217088	127656	2873	0,357586376
1281,874287	0,092779908	0,112717451	127692	2874	0,513730463
1282,388017	0,213729396	0,131305157	127733	2875	0,50930625
1282,897323	0,217683871	0,121232441	127777	2876	0,498944201
1283,396268	0,213820993	0,113099935	127817	2877	0,533237461
1283,929505	0,211336453	0,112900101	127857	2878	0,497567299
1284,427072	0,211140196	0,118072587	127897	2879	0,54198048
1284,969053	0,245305081	0,122113205	127938	2880	0,50074137
1285,469794	0,206826168	0,121933047	127978	2881	0,501893126
1285,971687	0,211590049	0,119152301	128018	2882	0,505916126
1286,477604	0,210628481	0,118286824	128059	2883	0,511750746
1286,989354	0,216850557	0,122371231	128099	2884	0,535694236
1287,525049	0,204430777	0,155010032	128140	2885	0,502561603
1288,02761	0,207604851	0,11260433	128181	2886	0,521378873
1288,548989	0,231460908	0,121954365	128221	2887	0,495399855
1289,044389	0,210470567	0,11209608	128262	2888	0,492474958
1289,536864	0,214897465	0,108506647	128299	2889	0,50572578
1290,04259	0,216649632	0,119552469	128340	2890	0,528154229
1290,570744	0,240907947	0,11923959	128377	2891	0,497900826
1291,068645	0,211773337	0,113558926	128414	2892	0,505362681
1291,574007	0,210226883	0,123941738	128455	2893	0,582880468
1292,156888	0,205912398	0,132275323	128496	2894	0,507363558
1292,664251	0,210304412	0,125963009	128537	2895	0,492199217
1293,156451	0,201897029	0,119576101	128578	2896	0,497882603
1293,654333	0,206405585	0,118167889	128622	2897	0,506965223
1294,161298	0,204465956	0,120247791	128662	2898	0,508484514
1294,669783	0,204029084	0,128410374	128703	2899	0,49260881
1295,162392	0,200691062	0,120731463	128744	2900	0,521560825
1295,683953	0,210261808	0,123880687	128784	2901	0,571514191
1296,255467	0,238578122	0,156969826	128836	2902	0,538884296
1296,794351	0,204644296	0,118863621	128876	2903	0,515942603
1297,310294	0,214168719	0,130948401	128917	2904	0,5082627
1297,818556	0,206750483	0,128749249	128958	2905	0,510800377
1298,329357	0,205885853	0,129678794	129002	2906	0,495560671
1298,824917	0,201410163	0,120465558	129038	2907	0,509468837
1299,334386	0,200641729	0,127653636	129079	2908	0,499852048
1299,834238	0,205955877	0,119344345	129120	2909	0,515747238
1300,349986	0,218204466	0,124343746	129165	2910	0,510217431
1300,860203	0,215327001	0,125626651	129205	2911	0,531848955
1301,392052	0,209031948	0,118650741	129245	2912	0,54557795
1301,93763	0,253640341	0,113030699	129286	2913	0,473877891
1302,411508	0,19528734	0,111719668	129323	2914	0,477737152
1302,889245	0,177953032	0,1283301	129364	2915	0,513165821
1303,402411	0,215420623	0,129043603	129400	2916	0,506478205
1303,908889	0,204173785	0,129188804	129440	2917	0,456316071
1304,365205	0,200602145	0,083377927	129481	2918	0,386032733
1304,751238	0,200765333	0,092449979	129522	2919	0,434305423
1305,185543	0,211247587	0,129816931	129566	2920	0,513097745
1305,698641	0,20061796	0,112162784	129606	2921	0,438322809
1306,136964	0,164762799	0,109470222	129647	2922	0,481517493
1306,618481	0,198264929	0,110558031	129684	2923	0,508598918
1307,12708	0,22845791	0,107314432	129721	2924	0,455846316
1307,582926	0,164813765	0,119476203	129762	2925	0,379334238
1307,962261	0,102601709	0,111132474	129802	2926	0,35497922
1308,31724	0,08596646	0,116353161	129843	2927	0,493924843
1308,811165	0,201169599	0,122812813	129883	2928	0,526722821
1309,337888	0,204059862	0,125222767	129923	2929	0,48055742
1309,818445	0,197278972	0,113693959	129960	2930	0,500775953
1310,319221	0,204319326	0,119712893	130001	2931	0,504515547
1310,823736	0,211162578	0,117842355	130045	2932	0,502052165
1311,325789	0,205539556	0,124557054	130085	2933	0,448171702
1311,77396	0,166557114	0,110872893	130122	2934	0,567920533
1312,341881	0,255523708	0,121910429	130162	2935	0,497091916
1312,838973	0,199053028	0,123271501	130202	2936	0,516291722
1313,355265	0,200839278	0,112060513	130243	2937	0,481510903
1313,836775	0,202127762	0,109787209	130279	2938	0,48540196
1314,322177	0,208398935	0,105042583	130316	2939	0,499452394
1314,82163	0,199874771	0,127976526	130357	2940	0,516113327
1315,337743	0,211429701	0,131375622	130402	2941	0,510363939
1315,848107	0,211567794	0,122205173	130443	2942	0,496744526
1316,344852	0,205192307	0,112358146	130483	2943	0,485668525
1316,83052	0,164620879	0,153311899	130523	2944	0,47882743
1317,309348	0,201193997	0,109194852	130560	2945	0,790366498
1318,099714	0,493453754	0,125070385	130601	2946	0,516730398
1318,616444	0,222318919	0,123000914	130642	2947	0,511439406
1319,127884	0,210557548	0,126500188	130683	2948	0,518770155
1319,646654	0,215641493	0,133443896	130724	2949	0,505940476
1320,152594	0,21589574	0,120039853	130765	2950	0,524046202
1320,676641	0,217735478	0,131013072	130809	2951	0,555406573
1321,232047	0,228087149	0,1115025	130846	2952	0,470643859
1321,702691	0,186605885	0,117466	130886	2953	0,516198711
1322,21889	0,222681717	0,121083433	130926	2954	0,515030557
1322,73392	0,218277622	0,119274432	130963	2955	0,572464318
1323,306385	0,271307174	0,127150459	131004	2956	0,522626005
1323,829011	0,21846155	0,128639985	131041	2957	0,550558226
1324,379569	0,241185654	0,13273301	131081	2958	0,5198636
1324,899432	0,215131135	0,108789849	131121	2959	0,522560181
1325,421993	0,223608061	0,124778459	131158	2960	0,533284903
1325,955278	0,227044029	0,122856452	131195	2961	0,522092077
1326,47737	0,222510746	0,124622484	131236	2962	0,526076472
1327,003446	0,212837897	0,120571153	131277	2963	0,5268249
1327,530271	0,218640158	0,116338617	131317	2964	0,537166016
1328,067437	0,216513135	0,125639562	131358	2965	0,573902704
1328,64134	0,216546051	0,158604575	131414	2966	0,522637043
1329,163977	0,21925248	0,122629093	131458	2967	0,362228409
1329,526205	0,091164813	0,114135592	131499	2968	0,369521121
1329,895726	0,105834352	0,109584755	131535	2969	0,368636484
1330,264363	0,098753972	0,11158036	131571	2970	0,507372763
1330,771736	0,212403955	0,118905305	131611	2971	0,526226751
1331,297962	0,212950261	0,115182922	131655	2972	0,354012199
1331,651975	0,091355855	0,110828438	131692	2973	0,508061657
1332,160036	0,212081046	0,123857702	131733	2974	0,50495645
1332,664993	0,210440744	0,116567934	131769	2975	0,507739383
1333,172732	0,21008317	0,121859589	131809	2976	0,549719663
1333,722452	0,246150967	0,131296159	131853	2977	0,500751921
1334,223204	0,205058508	0,116505884	131889	2978	0,540730162
1334,763934	0,21109862	0,107944452	131929	2979	0,513555072
1335,277489	0,234129472	0,108910488	131966	2980	0,506676709
1335,784166	0,21276992	0,117007344	132007	2981	0,508224946
1336,29239	0,21736704	0,116572958	132044	2982	0,49117868
1336,783569	0,205025603	0,115087286	132084	2983	0,512377895
1337,295947	0,216477724	0,119833529	132125	2984	0,519217058
1337,815164	0,208374252	0,109081565	132166	2985	0,512530059
1338,327694	0,213210602	0,12593671	132203	2986	0,511446979
1338,839141	0,20867575	0,126697564	132243	2987	0,506523525
1339,345665	0,20843565	0,120839227	132280	2988	0,513424347
1339,859089	0,211221354	0,128181872	132320	2989	0,521078302
1340,380167	0,216186284	0,125563816	132364	2990	0,564024203
1340,944192	0,240294147	0,121749511	132405	2991	0,509435135
1341,453627	0,210752278	0,123422163	132446	2992	0,514748554
1341,968375	0,209341793	0,122971599	132483	2993	0,493647432
1342,462023	0,187493404	0,129586638	132528	2994	0,483059805
1342,945082	0,165820504	0,13977653	132568	2995	0,560570344
1343,505653	0,221867123	0,15160348	132608	2996	0,511605968
1344,017259	0,207422244	0,132060328	132648	2997	0,496357266
1344,513616	0,205374442	0,120053347	132685	2998	0,528735488
1345,042352	0,239212114	0,115876915	132721	2999	0,501612482
1345,543964	0,203812544	0,117161396	132758	3000	0,519818307
1346,063782	0,215633213	0,127557305	132798	3001	0,583353824
1346,647136	0,240069644	0,127347022	132839	3002	0,521127387
1347,168264	0,214266231	0,126265368	132883	3003	0,505235805
1347,673499	0,205756192	0,126576448	132924	3004	0,50702039
1348,18052	0,211192127	0,119720665	132969	3005	0,510167584
1348,690687	0,207169654	0,123075783	133009	3006	0,522495039
1349,213182	0,211272793	0,136174665	133050	3007	0,508454882
1349,721637	0,208446047	0,123416403	133090	3008	0,505437863
1350,227075	0,209514291	0,122533484	133131	3009	0,532184135
1350,759259	0,214058438	0,139443051	133167	3010	0,454398642
1351,213658	0,205140837	0,074413225	133208	3011	0,3990771
1351,612735	0,202122149	0,103503809	133249	3012	0,563256331
1352,175991	0,229602084	0,133003519	133294	3013	0,519920641
1352,695912	0,210077613	0,136253196	133335	3014	0,506197993
1353,20211	0,205538236	0,124111795	133372	3015	0,516196572
1353,718306	0,208980109	0,131683717	133412	3016	0,498515981
1354,216822	0,202650359	0,121736081	133452	3017	0,526636685
1354,743459	0,20020408	0,117983402	133493	3018	0,49213171
1355,235591	0,199421881	0,117634161	133534	3019	0,500314686
1355,735906	0,204778862	0,119571677	133575	3020	0,505747135
1356,241653	0,212469684	0,122875733	133616	3021	0,497449812
1356,739103	0,202240823	0,122823977	133657	3022	0,493835516
1357,232938	0,220265776	0,070346557	133698	3023	0,400728025
1357,633666	0,233172163	0,071789642	133739	3024	0,3730747
1358,006741	0,208652128	0,06887765	133779	3025	0,369715524
1358,376456	0,209060694	0,067365535	133816	3026	0,436292122
1358,812748	0,204827122	0,1096865	133852	3027	0,50118435
1359,313933	0,206416509	0,11529316	133892	3028	0,504402698
1359,818335	0,205446985	0,123542024	133933	3029	0,500984855
1360,31932	0,199649769	0,124593527	133970	3030	0,508181797
1360,827502	0,200110603	0,127522412	134014	3031	0,534099213
1361,361601	0,209780822	0,143803202	134054	3032	0,455048327
1361,81665	0,17889581	0,109057586	134091	3033	0,497354872
1362,314005	0,203376001	0,118932815	134132	3034	0,531324689
1362,845329	0,231985362	0,122357267	134172	3035	0,509198082
1363,354527	0,214166058	0,12164595	134212	3036	0,500298166
1363,854825	0,204324372	0,119593404	134253	3037	0,536594774
1364,39142	0,208617007	0,107604548	134294	3038	0,51020278
1364,901623	0,20240069	0,121075546	134335	3039	0,503602449
1365,405225	0,200246742	0,127468336	134376	3040	0,507452267
1365,912678	0,203629298	0,122520302	134417	3041	0,498359627
1366,411037	0,204154632	0,116571651	134457	3042	0,502194707
1366,913232	0,20636926	0,120274732	134497	3043	0,525074041
1367,438306	0,199727753	0,113386458	134541	3044	0,491881443
1367,930188	0,197093865	0,120603919	134581	3045	0,515494403
1368,445682	0,222358638	0,113753254	134625	3046	0,512592534
1368,958274	0,222860792	0,115395061	134665	3047	0,531748088
1369,490023	0,210137611	0,126544376	134705	3048	0,513213054
1370,003236	0,20875317	0,123167022	134745	3049	0,52909781
1370,532333	0,216866246	0,133488506	134786	3050	0,551673038
1371,084006	0,210120237	0,103339486	134822	3051	0,507971982
1371,591978	0,205759479	0,124377341	134863	3052	0,52887823
1372,120857	0,208157754	0,134290794	134903	3053	0,530990339
1372,651847	0,208685773	0,128196392	134944	3054	0,488837326
1373,140684	0,199972206	0,109961909	134980	3055	0,595172603
1373,735857	0,240293094	0,176554427	135036	3056	0,800980923
1374,536838	0,484543257	0,127311096	135076	3057	0,500378538
1375,037216	0,202599543	0,120706896	135117	3058	0,544544132
1375,581761	0,210788276	0,115213196	135153	3059	0,516026072
1376,097787	0,212059544	0,116286001	135193	3060	0,522256666
1376,620043	0,224266171	0,122444457	135234	3061	0,529360624
1377,149404	0,231463026	0,114132573	135270	3062	0,514843848
1377,664248	0,209217603	0,12487886	135311	3063	0,517274114
1378,181522	0,22208824	0,122747202	135352	3064	0,508799382
1378,690321	0,212192979	0,119551423	135388	3065	0,514534988
1379,204856	0,212378832	0,124382327	135429	3066	0,558481223
1379,763337	0,218612843	0,120619197	135469	3067	0,550216702
1380,313554	0,247909038	0,126317765	135510	3068	0,530364911
1380,843919	0,243339979	0,11050265	135546	3069	0,503693132
1381,347612	0,213916563	0,114216154	135583	3070	0,506355085
1381,853967	0,21069859	0,118018858	135624	3071	0,513018895
1382,366986	0,214357087	0,12211428	135664	3072	0,518968438
1382,885955	0,212496819	0,121342646	135705	3073	0,509196482
1383,395151	0,212897107	0,117964578	135746	3074	0,518076039
1383,913227	0,222469277	0,12089014	135786	3075	0,707360759
1384,620588	0,215287661	0,113341209	135822	3076	0,518636786
1385,139225	0,213882458	0,122588791	135863	3077	0,516833067
1385,656058	0,215831568	0,116955175	135900	3078	0,509919532
1386,165977	0,214167926	0,114431278	135937	3079	0,524585196
1386,690562	0,231596848	0,114935374	135977	3080	0,501480462
1387,192043	0,208575129	0,115486061	136013	3081	0,507926085
1387,699969	0,209830841	0,121896613	136049	3082	0,505293438
1388,205262	0,209790715	0,117859206	136090	3083	0,512889294
1388,718152	0,212491812	0,1201472	136130	3084	0,644665787
1389,362818	0,209023978	0,138940527	136171	3085	0,503179408
1389,865997	0,208437026	0,118122416	136212	3086	0,498118907
1390,364116	0,208286205	0,110969364	136252	3087	0,512885562
1390,877001	0,217484895	0,113382036	136292	3088	0,520582439
1391,397584	0,208113686	0,125157121	136333	3089	0,540722823
1391,938307	0,236126446	0,125130732	136374	3090	0,593110715
1392,531417	0,239457632	0,166422071	136430	3091	0,513591129
1393,045009	0,211491014	0,12241591	136467	3092	0,51189656
1393,556905	0,210850001	0,122645187	136508	3093	0,543776155
1394,100681	0,208901135	0,122629502	136548	3094	0,516565085
1394,617246	0,214474619	0,120016628	136588	3095	0,500602753
1395,117849	0,205177394	0,119438491	136624	3096	0,513028671
1395,630878	0,213461775	0,120419405	136660	3097	0,515534926
1396,146413	0,210945745	0,115024193	136701	3098	0,505564919
1396,651978	0,211179471	0,115791578	136742	3099	0,508939377
1397,160917	0,217327324	0,112684227	136782	3100	0,530621263
1397,691538	0,213044344	0,125564194	136823	3101	0,551455416
1398,242994	0,234397847	0,13087238	136864	3102	0,558310697
1398,801304	0,217810078	0,124413907	136904	3103	0,491446671
1399,292751	0,206797878	0,109918374	136945	3104	0,497288791
1399,79004	0,19806823	0,124459024	136989	3105	0,522410115
1400,31245	0,214443175	0,123481174	137029	3106	0,444371977
1400,756822	0,166126762	0,107844763	137070	3107	0,500533968
1401,257356	0,205453929	0,119597886	137111	3108	0,504824255
1401,76218	0,210337775	0,121301948	137152	3109	0,508810832
1402,270991	0,210992194	0,122947931	137188	3110	0,521337618
1402,792329	0,213417386	0,103173697	137225	3111	0,554884792
1403,347213	0,253512281	0,113740924	137266	3112	0,54251885
1403,889732	0,237166587	0,122827809	137306	3113	0,501373969
1404,391106	0,208387421	0,116582504	137342	3114	0,507366244
1404,898472	0,207158921	0,121741972	137382	3115	0,506177675
1405,40465	0,20787344	0,122494487	137422	3116	0,52537919
1405,930029	0,218077823	0,118769185	137463	3117	0,496272661
1406,426302	0,199839215	0,12175674	137504	3118	0,47961751
1406,905919	0,164288727	0,109056059	137540	3119	0,358998455
1407,264918	0,089909025	0,108714685	137576	3120	0,419967775
1407,684886	0,096705846	0,117383457	137617	3121	0,512052487
1408,196938	0,20786306	0,12686225	137658	3122	0,50975428
1408,706692	0,201970425	0,125806559	137695	3123	0,370730407
1409,077423	0,100531529	0,107295969	137732	3124	0,437836463
1409,515259	0,153160922	0,122309941	137768	3125	0,504418703
1410,019678	0,207888284	0,118230163	137809	3126	0,534053688
1410,553732	0,20957096	0,108772128	137846	3127	0,482142017
1411,035874	0,176623242	0,121014712	137887	3128	0,444611692
1411,480485	0,161777871	0,107568559	137928	3129	0,439376951
1411,919862	0,14517612	0,116037796	137969	3130	0,451425612
1412,371288	0,154845134	0,127849081	138009	3131	0,503561368
1412,874849	0,203054452	0,116487445	138045	3132	0,512061515
1413,386911	0,201908509	0,126134465	138085	3133	0,561584325
1413,948495	0,20497451	0,114516528	138122	3134	0,472898856
1414,421394	0,186629549	0,107064706	138159	3135	0,375298339
1414,796692	0,09463974	0,118955038	138200	3136	0,526073774
1415,322766	0,208262599	0,130642011	138241	3137	0,513336915
1415,836103	0,210324585	0,122315533	138278	3138	0,509775652
1416,345879	0,204629405	0,118637085	138318	3139	0,469776063
1416,815655	0,173343262	0,120979171	138358	3140	0,509340622
1417,324995	0,20241113	0,118379987	138398	3141	0,529567816
1417,854563	0,207078495	0,138918701	138435	3142	0,50243689
1418,357	0,200422781	0,121595068	138476	3143	0,511670995
1418,868671	0,213004434	0,119936802	138517	3144	0,498487426
1419,367159	0,199676212	0,120827391	138557	3145	0,551695644
1419,918854	0,230511788	0,131405852	138601	3146	0,484570856
1420,403425	0,19150936	0,114491444	138641	3147	0,3564255
1420,759851	0,085608987	0,110455509	138681	3148	0,50224464
1421,262095	0,206646041	0,115697666	138721	3149	0,468692114
1421,730787	0,163011914	0,112783509	138758	3150	0,506482744
1422,23727	0,201746907	0,123051653	138799	3151	0,528492695
1422,765763	0,20332237	0,143454863	138839	3152	0,518989915
1423,284753	0,199732334	0,135021495	138880	3153	0,51373068
1423,798483	0,201121173	0,133588241	138925	3154	0,509987871
1424,308471	0,204902576	0,121278188	138961	3155	0,513907247
1424,822378	0,20707735	0,127792544	139001	3156	0,559676848
1425,382055	0,237067404	0,120821386	139041	3157	0,533378607
1425,915434	0,202912263	0,120880792	139082	3158	0,505629583
1426,421063	0,204478099	0,12277709	139126	3159	0,509450061
1426,930514	0,207499208	0,12026683	139166	3160	0,511424474
1427,441938	0,209558131	0,12413711	139206	3161	0,45344527
1427,895383	0,164532935	0,114535232	139242	3162	0,479537579
1428,374921	0,162908915	0,143452457	139283	3163	0,53261879
1428,90754	0,220520852	0,129863834	139323	3164	0,551711976
1429,459252	0,207580727	0,114336428	139360	3165	0,518653185
1429,977905	0,213729231	0,119366355	139401	3166	0,514156163
1430,492061	0,206449769	0,117662987	139446	3167	0,825141181
1431,317202	0,508199933	0,13315637	139486	3168	0,545527495
1431,86273	0,224734095	0,136647488	139527	3169	0,547682744
1432,410412	0,222776617	0,133017667	139567	3170	0,516276392
1432,926689	0,214787672	0,118267036	139603	3171	0,557241466
1433,48393	0,221952814	0,127029789	139647	3172	0,516724633
1434,000655	0,213791606	0,108553681	139683	3173	0,513523211
1434,514178	0,211325069	0,119974844	139723	3174	0,525593239
1435,039771	0,223523742	0,114219509	139767	3175	0,525861944
1435,565633	0,218316286	0,124468089	139807	3176	0,515112776
1436,080746	0,217545797	0,117721009	139847	3177	0,506647534
1436,587394	0,21407578	0,115537559	139887	3178	0,539057182
1437,126451	0,223578458	0,112423611	139928	3179	0,537447146
1437,663898	0,237099574	0,112328343	139964	3180	0,516278963
1438,180177	0,213509814	0,113631027	140004	3181	0,53680786
1438,716985	0,24106144	0,111826861	140044	3182	0,508028907
1439,225014	0,216148838	0,113418875	140080	3183	0,516208948
1439,741223	0,216902409	0,121288514	140121	3184	0,54362122
1440,284844	0,211410767	0,110345137	140162	3185	0,506749537
1440,791593	0,218662126	0,110386789	140203	3186	0,526856119
1441,318449	0,229111848	0,112403104	140244	3187	0,519019587
1441,837469	0,213579619	0,113109844	140285	3188	0,530717194
1442,368186	0,212294649	0,132156227	140326	3189	0,52397558
1442,892162	0,211675805	0,129846255	140366	3190	0,56668585
1443,458848	0,232923624	0,112015729	140407	3191	0,545110081
1444,003958	0,20922947	0,123779633	140447	3192	0,508345196
1444,512303	0,204842992	0,115334009	140488	3193	0,508278875
1445,020582	0,21003286	0,113779357	140528	3194	0,512671278
1445,533253	0,215113379	0,11515525	140569	3195	0,513777827
1446,047031	0,213844279	0,11747669	140610	3196	0,517517801
1446,564549	0,206236647	0,109651484	140650	3197	0,513116453
1447,077665	0,21185028	0,119963317	140691	3198	0,51526249
1447,592928	0,216393195	0,116051293	140732	3199	0,387232325
1447,98016	0,095525201	0,107020028	140772	3200	0,358559457
1448,338719	0,093214973	0,104438652	140808	3201	0,548597506
1448,887317	0,244509189	0,118231122	140848	3202	0,586653633
1449,473971	0,251083817	0,129901053	140885	3203	0,51524182
1449,989212	0,20870799	0,119262894	140926	3204	0,499657706
1450,48887	0,208655083	0,103493581	140963	3205	0,499533506
1450,988404	0,205276787	0,110345148	141003	3206	0,509307564
1451,497711	0,207676392	0,117512675	141043	3207	0,540861646
1452,038573	0,221624349	0,134571954	141083	3208	0,536924656
1452,575498	0,209742272	0,123518849	141119	3209	0,509029698
1453,084527	0,212515886	0,109832251	141159	3210	0,465629753
1453,550157	0,210027334	0,098963247	141200	3211	0,517724567
1454,067882	0,21197779	0,11159795	141241	3212	0,557713773
1454,625595	0,255719143	0,117578749	141278	3213	0,491824568
1455,11742	0,184420151	0,098843375	141314	3214	0,515814764
1455,633235	0,221693978	0,109246074	141354	3215	0,349685313
1455,98292	0,087527644	0,099671273	141394	3216	0,357433951
1456,340354	0,088358294	0,10264921	141435	3217	0,4960805
1456,836434	0,206841249	0,110059311	141475	3218	0,532877533
1457,369312	0,209364009	0,139520825	141516	3219	0,493560778
1457,862873	0,204781438	0,107696009	141556	3220	0,505932775
1458,368805	0,204884945	0,115604487	141596	3221	0,499538327
1458,868344	0,202138083	0,110823262	141637	3222	0,516664831
1459,385009	0,214505929	0,109761193	141678	3223	0,550328116
1459,935337	0,230923819	0,128726551	141714	3224	0,499387459
1460,434724	0,207403615	0,111725559	141751	3225	0,531786144
1460,96651	0,239456624	0,109515735	141787	3226	0,506077833
1461,472588	0,210056156	0,108224736	141823	3227	0,504973391
1461,977562	0,207095436	0,112029603	141864	3228	0,548605173
1462,526167	0,214020602	0,109503215	141905	3229	0,503412389
1463,029579	0,205927403	0,114845544	141945	3230	0,500420454
1463,53	0,207411834	0,107016277	141986	3231	0,49583915
1464,025839	0,208154384	0,100256481	142023	3232	0,501761886
1464,527601	0,204551815	0,113451914	142064	3233	0,532119201
1465,05972	0,207336719	0,117583013	142104	3234	0,572178581
1465,631898	0,264089742	0,116575735	142145	3235	0,517901459
1466,1498	0,211399102	0,121824513	142186	3236	0,52342366
1466,673224	0,215176914	0,119409721	142227	3237	0,480016247
1467,15324	0,178307285	0,118339634	142264	3238	0,464373769
1467,617614	0,159968605	0,107285528	142305	3239	0,498721012
1468,116335	0,207257646	0,110468992	142341	3240	0,499712102
1468,616047	0,21096449	0,103947514	142378	3241	0,50147297
1469,11752	0,208074189	0,105564106	142418	3242	0,52110624
1469,638626	0,205217264	0,109098369	142458	3243	0,485824925
1470,124451	0,200177981	0,10174954	142494	3244	0,494589752
1470,619041	0,20390678	0,10673081	142534	3245	0,521612546
1471,140653	0,233704348	0,102768218	142570	3246	0,505311805
1471,645965	0,206409116	0,115085593	142607	3247	0,524211193
1472,170176	0,204190394	0,112117823	142647	3248	0,474764268
1472,64494	0,183582899	0,108488568	142688	3249	0,506567615
1473,151508	0,205953378	0,113263154	142729	3250	0,52633495
1473,677843	0,230381692	0,116632753	142766	3251	0,553477495
1474,23132	0,208733756	0,113493692	142803	3252	0,521894263
1474,753215	0,215357277	0,117945033	142843	3253	0,510554994
1475,26377	0,203735047	0,114272296	142883	3254	0,494238639
1475,758008	0,204543683	0,104433656	142924	3255	0,507556062
1476,265564	0,187506766	0,110186732	142961	3256	0,548978316
1476,814543	0,254459437	0,109642006	143002	3257	0,509533009
1477,324076	0,203210803	0,121955641	143047	3258	0,510040093
1477,834116	0,21185145	0,109731966	143088	3259	0,513528827
1478,347645	0,201995413	0,118019847	143128	3260	0,529727738
1478,877372	0,21311157	0,13599624	143169	3261	0,513721327
1479,391094	0,207433973	0,115124279	143206	3262	0,518521757
1479,909615	0,212401151	0,116613848	143247	3263	0,488857521
1480,398473	0,188725024	0,12004063	143288	3264	0,491134566
1480,889608	0,183538671	0,127934605	143329	3265	0,525474707
1481,415082	0,206441426	0,129221611	143370	3266	0,503758861
1481,918841	0,17537015	0,120820793	143410	3267	0,535101188
1482,453942	0,234539045	0,118363166	143451	3268	0,510658694
1482,964601	0,201832017	0,119486612	143488	3269	0,537388041
1483,501989	0,230303595	0,119921911	143529	3270	0,53290073
1484,03489	0,20305849	0,145075426	143570	3271	0,510297018
1484,545187	0,204650696	0,121063551	143611	3272	0,525573258
1485,07076	0,199825061	0,118535543	143648	3273	0,459863262
1485,530623	0,21052099	0,092183204	143689	3274	0,509008543
1486,039632	0,214511879	0,112743247	143730	3275	0,502854029
1486,542486	0,20502124	0,111413919	143767	3276	0,52047964
1487,062966	0,224791578	0,113304561	143803	3277	0,501990955
1487,564956	0,204343261	0,115662339	143843	3278	0,795980966
1488,360937	0,481631189	0,121282803	143883	3279	0,542157076
1488,903095	0,207608367	0,113504016	143924	3280	0,457880462
1489,360975	0,167932551	0,111386417	143964	3281	0,450374365
1489,811349	0,162521979	0,107620669	144000	3282	0,515090139
1490,326439	0,219579203	0,11413032	144041	3283	0,524801172
1490,851241	0,217751685	0,116461144	144082	3284	0,524658009
1491,375899	0,219674172	0,114861162	144122	3285	0,553815168
1491,929714	0,211019801	0,152039203	144163	3286	0,562827161
1492,492541	0,25181303	0,12115097	144199	3287	0,548766071
1493,041307	0,223896124	0,122484724	144239	3288	0,521011291
1493,562318	0,213435072	0,1210613	144279	3289	0,539398005
1494,101716	0,216927069	0,130797622	144324	3290	0,551315522
1494,653032	0,229201287	0,132982165	144365	3291	0,384444789
1495,037477	0,089688195	0,125695292	144402	3292	0,491222434
1495,528699	0,161040196	0,129657854	144442	3293	0,389544338
1495,918243	0,212945922	0,069257226	144482	3294	0,37786655
1496,29611	0,213160055	0,068485821	144523	3295	0,380595633
1496,676706	0,217414754	0,063276181	144559	3296	0,409142057
1497,085848	0,245842913	0,066384828	144599	3297	0,390866661
1497,476714	0,216579297	0,076107937	144639	3298	0,405612019
1497,882326	0,224941244	0,071273657	144679	3299	0,431847629
1498,314174	0,213472661	0,122754229	144723	3300	0,385142237
1498,699316	0,093278724	0,124295016	144763	3301	0,549895943
1499,249212	0,237633189	0,124796151	144799	3302	0,572969811
1499,822182	0,220062233	0,115116588	144840	3303	0,514475834
1500,336658	0,211715715	0,11760625	144881	3304	0,50741043
1500,844068	0,213820631	0,107244905	144918	3305	0,480186819
1501,324255	0,175909576	0,11821969	144959	3306	0,464662593
1501,788918	0,159409815	0,123612897	145000	3307	0,524336459
1502,313254	0,20686793	0,125338237	145044	3308	0,551470243
1502,864724	0,215059312	0,151156889	145088	3309	0,510438178
1503,375163	0,211194432	0,111597275	145125	3310	0,5437591
